ID,Nombre,Categoria,Precio,Stock
31,lJfknWYF4tFhg8wmGqZQ7EiFQJGO6crilMGMgcRbJU8pQsQW,hXirlWjY0XUTBeBQk82oCQav8MuPavR5HxksHJG6haPi2Oya,283.54,42
32,XpmUrIX5SeIM4xsd9ypdR62aOzEfhS145cMmikfyCnB6atXX,NoFN4f83rqGFaWBhJlNRvTLQrayimk8zMDAGh97MnCSDYTih,832.43,32
33,gCzv6rJKeLpAdf2Y5F8bneQpFPje64za6oL0UT8wemw8FpWA,4vwnC73sVpQ8PMvbOwgvtb7UdPW1g2XZoHCoF4UYjiUxvGM9,514.94,38
34,sTbVvp802fSxZINTuXHCqFzKrlGwObu4uKNfzLTqokbBqoUa,0sshIn1l1LbXEywq5xU8rnVQLpB4tO1j4jECN4mEFDZJzMzs,625.24,32
35,9bbnfQwMz27CTr6B1KepTwT6Wu7AWQaWrz9KFtX3mS537z3x,9IpotA24p4xXGo4AO9BZ3nb6o0EbA1J79wlqwcjaWWxaAraM,863.01,34
36,7XcPHtLbdIbzY2JEpHOv0jmazhSxULkSgAhotsFKyh9LXHNA,oZjfAAcozgFzXNxV9WBuykKI45i5m7FPWpuXnM9cqDSEQDXN,266.17,17
37,OZvE7Xdw2vhL4HdaF8CwoG6cl6l6Dy6PMqRJBu32fbDXgewm,ZW7O5FUzA3sl0y0MbihEvhfbkxdy0yBNL7bEAw3BnkkdWYnx,1202.78,9
38,cyYG2TgbPIXQ4SdG6uN7fHx8g0WCSImu49yxSVOfbktT0MYw,6LzpqUHQFiE5XDHgAgkBQbA3BiUX66I0H8gvSlBWHDReGW8F,514.97,24
39,6lrbqdaMRuNk2zUwyHhGaul1SUKIgg2bIh2wAQ7S8K009Ilw,3iEJACD9kVXeRdUWbyHsZGEhJT9Oq8RjeTqcVrc3DxXUQppq,1197.46,44
40,PG0p0cgIupOPJEoRkgCiv9ytJoiGxH2CNtqEJKK1zXE9ZsO9,ewY33aYAtYMXWd4ywlRFSr8TeTos9RYbDuU4Kt32FFPZhKNT,1199.15,33
41,NOg6NUnU7JZuQRue8agFlq5YB9Vbqia3u6x8PaQMkp405mS1,veXBJVVnn7UmOsDPbVKlCDbHGrgn1s5kKSjUl27OzPyB6zRX,1500.80,15
42,Dy5md08exS5dyUUiQFedgvnEYh2RKLJL9Evc2r7p70HvKZSZ,LZ6LaYRgFvK4dDcoT98423HrJ5rDt8a2VUDvsSRvEZnfcDJt,133.67,42
43,fw29fgD2B5JJGSUEUDeMtZ0qQ5caUuzxeqw8Mx0Lt9VxQnzk,DFo57tkEmRHVNfNizPTihjRl85FZ8MI9Su4NddPEsWZ4znco,1436.67,29
44,rUvatjE7egYwOLir1SpBGfNxcgksJYRysAMZjRXDvtx84Vpw,2uKXTc7PVCmROtRebJp3m47VQWPF7pszX2LoSI4nIe5WNMzp,1666.47,26
45,oSvsv8fNcD4mbLaHLlhs22tllgjf0OPceBIP7nbaoVAGeYLn,Vei6ZfRnzerxHXkfPvJi1BL9gEWrQJUkn0gATvmJNR6Uoez3,755.29,37
46,9sVzkCbJgAnWN2wr145xfWLKpLOJhZuhGDUoFvylwb67RqoH,Q7ZH8jHcnbI2kcaLR6Mkpwt2DnMrIAiW78d3fiUI7c8f2YrJ,957.41,3
47,lj4E3DMiOapvyZQ4alidUUFEv9BBpoIOLATFDfnP4R8soNmF,U1s7nZzoDCVJA1f7z6yUdGbaiX6ZwlgEcOCDo1rp1Ay11Rwp,1605.99,11
48,yIiIdlNMkMNQ0TeCRvFSRqhL7e1mrdrdlNjEzuPZ7cpxuIxB,Ll7opWDOu9lgiHiAUkB8aqnRqZHfq3K1cGeIchUMe5qCAPAU,838.16,43
49,32SIhzReRIG8jvZL99NytcLq3zcl7NmyE45lsMF7TK625TB2,xBQNr3dVQky4b9u4DOCftUqNPWPNjPgVOwg3o9O4hCz99j3A,1680.39,4
50,SNoCn0qgnIHkUsWYkP9QaCOtMIjGbl6uwjuZZa4Ch9k1r4NQ,v3geNKrae4nEHJXV63Ok3acYcPXayOahH49UEqsjiWlpd88X,31.40,6
51,KMgkMuRX20bUZXCL6wjTMdTrc1gIwtY434eGntbfj2x7NzGK,1M5smYHDncbarz5yu5HwjxTIH4vl0u6q62WhOdi149PlyLXg,960.66,32
52,lpbwGvdhm8pWrBQj3sngbEA96x6JlCRMsr6ycYTCW8XB7nk1,GcTpQmvXfh6TR39LvWq9xOypNEQAPmgTEz8Sauq5PmMgfMpO,303.63,13
53,UNXtPVsLHoTsrk2XRzJrLdsfZFgXqFO8Qjsg3arAF8qujiFy,gWNRkC7wELwTxSk0GgIgOwZdZl72vnHP9ShhUcTYnFpZWNNa,1878.85,48
54,VMegpKBDNga3lm01LiXE8DCBBstiRyVkBxFo7ErKkFBJr191,uV48ITcf2ZVoCc39tYhD0yac2DzMRCm9Xg7dzZ6pxSRxsJxb,1523.69,6
55,ZW5WX6VXoF531Oe0Bhf8lKGKQGR77QyVlsp8oAVQDPK5dmvf,hSdWE1w64lIJnuI8OEaBdWrOm8CVHxunDN9HCvC5UKE73L3H,1495.26,50
56,HObqXg0lmGghWT079f4lgP1he9c6jMZqY0VtULU4P1cmKSjJ,PTJqoy5Ow5h2qSftdcygN0bh9dc0oT71nEgP2ZdnUBd8R8ru,768.12,46
57,wduQrjxJjOFGaevwTGglP0gfp8HxOo4AImOxMC6tQAzockav,YdOjUpGRJgHvzClaFHn5eFgyE9wV5bFT4S2M76bEciyQjZoo,1597.99,45
58,o4V4t1ZYxgM9IE8QrMD3O8kc8ZGa8fKmZfeIU3fHXpGgtCua,eSj8XEubDeu93xSvFJ8DFZFg63ufSYHuooq9saaw2Kvv6BhB,1917.54,30
59,PwRbu14qP8GLdOv1rQ7BJcGhHLB1NvPchf4PWw5juAuMOeD6,IdEM2KqwBaRSwYCbDravHzf87Ot3OO5Wr7iiFOUHmkXZ8Zy9,211.71,9
60,uA73bCYiNZXaJl1oGv4afzANzsZCMa84Z3y03KWGishrTYTX,GOtMDOI9d12rEvBvriRwwm1XMOwImkIqwz0yD8xeynJ2XLlE,1798.31,39
61,HNxkDvx0cN0mlwhAoVyhdLoB3JqMfAjkLUKMG7BiI1KsopsS,t30dfq0p2kxeI3J5s9tu6eMuFWmchNgQEVrhBiM1I8URzdKg,79.92,44
62,AhzcqbbjkGtFEQpPkxcovdM1UVj6AQM9xAZbb0AC4tF89tOj,a1QWTcEYwo1T0Vh4qPcpvoh1k1GaSQ6sFKDYkHvXwmqm5Mgm,1996.86,48
63,goORFYHXroUq4gnpgAG60G8txBruu3SRhegk2n8iSSMKwx0R,b8PKlwBLlGl3UfmappyQuhngJRIDdnp2j4CKpCUQI3KcZu2C,542.57,25
64,x4Nl9JUwKAh53zMZTq9JU7pkNzs8mgPXbc9ajRMtRrmJgwix,XpSHM3mULuXoVAf52hDhhVwpP4Gmo6m9j5EuwqC7ZXkuXFnP,1800.86,27
65,dh5vdkToaBmAi1Y7RVX0mhi2PIBt5hfWCaHf8YKYZwX5mv21,krvIAfvPZ1zBwcAVVCFFtHDIel0zoeDMJyUJTEXq3KrpmpB5,295.42,39
66,GNqqvOiAWhrPEMlHmqmjEu7cfSVFDM6HZmwKyUIJ00Y4A89l,rGBaMCgqnXePzhb8VuFmycSpn7VNmWJTaKsmKORvjvAYSZWl,763.37,15
67,mkKrUFHxYc2ZmzhCZRKOlRXZHtUFpTqS309M4E9Se0pHpKHC,HaN32djda4rCQyTq69RGOi1vTzKjMeKU4XNv0wOOo3Q4phjl,123.86,31
68,bRQDilanTst8CXQ3MNDGRBWu1B1eM8gnNxouWFXpxEoxa2pm,h0ptWeenRoMeHWyBr9wfw9ta07Tee0D9qtqALLndxz74Lt40,1413.55,36
69,GqqVrCFgB4AN0fzCSdwmgHSSK4FkwsK0Z0ME2Pl3IlF8G48W,soVcnC1c9K6bA9ZoqFo2QRVCEQ6N9yDrdWKEYBgXJawHaLvE,1876.62,41
70,Vu720PKAJNk34uuTi6VaJ6RRgUOkOM5k52avFivOvTFpBz6j,RX6foRhqfc3eO6MrSWwqVQBerxlF7UJOrErTVN9zn2T1wfjC,1076.03,44
71,tS73MMIshWTthMRcErLJP4V9LamMQht9xq0909qXT7FyJWON,zTqIjrmOcLTZfblKfRdyeanHQ78AahCQ0qYYX9myK4LoVvw0,1657.09,30
72,CZUPRpOcFzoTUVRH9HE0EuLWrQK0nZBpwV4EAHgE4JXOemVe,COoeoQl3Nj3nF413kQR6N2sVw39Hmu5m8hGmxrd8PVmUPdLx,367.95,28
73,uZUwIfIzuToXqpAcB2g97DD1MZFqBYItwcg46oto5V9lB9EA,rbt2TZODTLK35Dg3kmeYS7WhS6zfYATDZA6qaItrT1kP4EGf,739.95,24
74,zi9xlDmvaqabEiLy9rs3TahNvgywd0wQXuB8vosLUImWqxLn,rk19gLeyGTScRlfrlZX9hHqz8RC1TIWArL7NUb9auR2C0Wrc,289.73,47
75,c3guRD7Dhvx8kiP7SQ3D4lOMtyjYksBCjgu1hr4FbpBBNQ6d,tCZRJGEGVG7oORn3ckGuAGLuVBuMVZmFcBUjHYpackFq1siR,1866.52,12
76,fzgXZskGfHcFzeFY80NfhFk8vm7601aVr4tElRKGYlLLFOhD,QoCQsL9EKtQgH0lj15I7RwXtWcXMI5bZkbpQmoUvWiRbY2AO,1909.69,3
77,Evgk0HglrcifT6z80gCbxLhJwqUz5107mWhbbCCGeimxeZwV,vGLC2gtN9GZFC0ekSI02uJnEr2fEudQdkbdc7Mn4TC8T1a1H,840.77,0
78,5wus7S1t8Jg1AWzltUCKWCP0l1mFOWYJIJzEZqvXxSNxoCWV,ip7RylTedziMQyn0NHRIR4Bi591wZq16WyLKXeozRKBi6oWH,1626.37,35
79,WWerZth8iHDwda5kjuo6YZRLre6UgRp1nJiA2D8YLAKmaDM7,tnOBgPjbMZLjFCdb0okMHMBWXC2RoPZW0nXW04xAT8jX8Dwx,741.56,41
80,x03JOKU5pPPJg38HCeI3iGRrGaRgdebPSSYgdraG6nNagMhh,pW9ujAF4A7JmMi8BJTX7MJ7dFf0Eil1L7y4ew9Ww6gWHCTIK,1600.32,3
81,qpaMwp12FJXjlwy1FKWg1wkxXxL47tbmYzwIeo9ixUHWG3NJ,mdHwmDQsiGwErlNnXHFJGc3B6PI8iOIJrO5UPLAxQwz5VCgs,1256.51,19
82,Djp5TPqrB2j8j8i5vVEP9BvuT2EZtRhxzMqGaUxZKUVtQ4pB,KmzOCsP85V4chBlPNehcohP2REvkESQM4Fb4xo2sAuKfvtu8,287.09,49
83,PrPMqA4918WkN3VCE9JcU41cNMMdEzfRgsdKsVJhTfGhXZhZ,MPayunq9pbjsrz4j4Tdp8TW6EgbxOKwYZKMIw0HZRrH7eCgX,1424.70,21
84,Zo1rjqJu2TN5IqMmYqwFB5mTZsywIVJfAAKhqTRgncbtJoWf,VACRTWNV1nJFx3dKDpSxfaNuFUpjUM4oM55dRHzIs6Lfzon2,1377.10,1
85,SIkRELib3WL9qUeoUmJ86ach24Q9gmfwvDDxOmOG6XFmriQ9,R4quU1dXJI4eUzGes969EvIwrTPg63WLxA6F1Xa9fUbyHhSz,634.88,50
86,KX7ExXjoR0lvaEhJIj6WLIcFdgsKC6JMUEPFcyrrmTbDX6Kd,eOzj75VmMlGGcdSNbMQRjqQEAr0GMJ5qVuPRnj30I86kZMv0,673.21,50
87,fF0oNQupuazwW77o9MsZ8ZHlsgmEcwh81VmDkUsSufDFcAtc,YBF7pVAnA0tM7p1RXGi9pZzxXtVu4ElSFqQsAOWAEFLAsCRG,294.28,33
88,Kb1G16rhaTj3EFz5aZ88uoReKUjmSRCas2ghwODNfkEjp3dE,GxFwM2hij1Qd5zu9g8reMDcOHnMzpd3uO6eZw95U0LvuBfrf,1544.05,2
89,QZCAERdOjCyzR1PArufd8gobHs9ujay0zz03ETFoU4bltrjY,bY9lab0fDAUqeMaqG4F34ALsK6cLaJq1gnd4CRZFRrut3KaA,1320.67,10
90,bD1XhgwoMtZwJLm9Aa0Ds6rCyGlfvJ3KMsftOSWbBtLJ2xI1,Dd15eCnm8ExYLbOrErjE68INq27hAVhDyY6QYk2VmntxE5dG,1976.92,15
91,L8432l3opfJbmAlwtHd5ZzUYgfhZQnQckKVatNFYqMzSNZE4,mCLgBTupJpMJAuLyGHDdp5yRhfFlbiqBi1ijISMP7ZY5HhtL,1915.85,7
92,ghz3VKP1pxO6YcW8mpZT2csgmfyz40raWhTrrjgUUtOsLkpw,nuoSqciN8lwXJcYpR4NXKZmHy9A5euHHctYIK6TGhEdoezTw,1130.64,2
93,OCFGexnGRZ4LOlmkG3PxatGscUZm5CYJEdNgPykgMcraERAI,ueJ44uAstAmNsrTLarRkljoGlHsF591pe9hYtfEaeqlKX2Vw,1793.16,43
94,JN4h4AOVUn7NnTUrwgL9UvfgOL4Qc2YjFSFASTVl4QwhjHOT,hlUII9MtG2y92qmUnKqUnusFbTQwMjitK30S2AB6306teiDF,136.97,5
95,nZT5IyaW9UmaL97QRCOiVhHPx3uUA8olV7fet5yrNbFYYCnn,qtZSdHX2YnpiNLSVEGm4Gnz7btq3Pt84aVM2ahszJXXUhnpj,184.26,23
96,DzLWXSkIKUbIRFumANEtI3YTSdqqeRThGd3btdi3y9CFCupC,rRey3RtSAaMNHIHgeRY2zGr8cDQ9o5gWLAICP1UNPgbXni3H,1565.72,11
97,7stDlGU1j8hBPyiUPav91R0nO0qQkWQfE8gnEzelx9nDvJXB,0P9nTplvq1sUuPo3Nw5bmQozuFMXmDccQaFkDoTtdADLPqFa,97.99,1
98,jGAbYyEkpv1NFFrHDLuHAMryLUz6dK5BO3akseLXNCiQHPXJ,aA1AOe07hAUJEvlSLo2OQK5tK63Xm8xD6nDJF1Gm2Yw6JVMS,815.16,15
99,bFOZR5LaNAVrIOqXIG50iGLwGtAM7WVYbjxrf9Fs7YXEnDZv,8FeOPZ6ZWzu6vf7pG9yL04ysRima1zrz4JCHj6e3tOxetvJ0,1547.47,17
100,HUjqbuahbarYwCuMkg1Dd4taTHc6I1pQMM4n6UIVs0ud0cpa,u6Bk0xTHT5gLuLAmUAt16LspZgHJRP79L6j9u0FDujMeuNFC,821.01,7
101,8edbYN0rSSlYKOmWag7U0Dqh1YAs0pGzJiOfvENBXwZhBC1Z,Lw2I8kvVE1cTEZSPW0MEqPFayS3gd6hosZuo9g8CVaVZ0omK,642.41,11
102,gyuV1Y2rw2XkhdXoBmJuqUtBFHiGHZfnLN8Bl0sVsD6NgRzg,cyOICRhyjYVCS2rAPbnO5lQQBkpzOP7oELuEdR2AnND5Ds4S,471.33,20
103,37OiR6jWDGaKd4xnHwotkUCTX8e1QUVHRkpgeN1hRPrsJcVP,HffBGtRFT53fK0JMA4QbJJbxUcqWKkoQFHRJ1gPIZGok6vu4,529.39,8
104,M78xRAEm7ieL0zSFX6m1JbWYqBGyeaDoX9Zn7dP4ArDyfW40,p9VxGxkaPQwYzZo4e3CVZPczVGXP1HKfEfSKS0jgET23sgwL,1961.95,25
105,SeqZ5CvjEzVgPYKlXiOT9bL9HPwkjqazKGODH7mLw8pCUznq,ZygwB6lWC6l2CvVGRnRhb0BfJ3X0XHBu3fh4cGQcBzUDlpH0,1843.19,45
106,Xz9VQIUVXE56uWv2a75h2gqpcVpuLQagFX1TgKp1Miw74fxT,QYVrMVLUOgIknHUemzYC4md5bv6AZD0paKVmfe4rACRnJkFu,1034.27,15
107,bt0TNh8n0lXB1yg6JVQnd3fqbPlUuYlJFbdS6Z5xBRw2DQxM,XdwPDNIe9EdYITBgbWG60BmyD3ZLbe5x7pC81Ld0P6OVNN1n,1825.48,32
108,kB0D4TrTgSlQpMYum1BiO4TPLEGOS1Z22N4uejBA0nOfxmNZ,k8hY7JL8BkJcFCPAqS9hbaXqUjAfwzIUxqrsz2r0cyRf1egf,515.66,32
109,dO6qJN3SR9fky4aqFUaj4ajuDxN0YaQznKfuXZCpWfNLXl1c,udCL3X0N60sqpz9bfqJSi0H8nWee0A7jd9uUUkfOYL4EA3dd,918.94,3
110,6QByqigrUtfsHthu3DcRad4w8F7WqxykByYpU2UojzWpj2Za,hmuFbzCCLgg9edi5aRPuzu8O50Q4stXPTFTs4VuF1ODVplOD,153.36,32
111,30rTTjFRmBnTwa1xMOagGuJojdTGVqhOgMhzwlFWmsnYGfJS,0dvqLt4EiI8QzUfGZyzSJhV8uYRX8fZw6KcH2UKacIoPaJWy,383.94,20
112,thxxR6Z0Zs7vXc73ofraEwvqcYCj3JzkqmW5ivt6corzGmqv,6JGDoZAWyRuuvHgrR7xJR7hsDL7eTRQNaUOFtObfeJPPQu4g,537.99,17
113,HXJJH4xkTzHK66tkhFfFyP9O3qDARsvYF2gLxTvEH2ODw5mT,rrn6mLooUkGl1WyQqBVZPu5t2I6G21mhgOeJZGxrq3TiNFw3,1565.90,0
114,8HXxUW9ODBMUt5qwxK7iesmlizmVuOotWBeqYb2ZcErL7V8v,GHQUzJBpQ8uGzUoViGc5MNn3E4ZR7LKCQZWDiXrwTb3IvhcU,1995.64,17
115,g5RAm4jKrLfbaKIwJkahAT4cVloR7kAbdRbFLAQ0LtQj1WVB,n4PzG0qKsDcqOkqc9CggXNSrmJxXqNrRG5FMtvWczyGBXweU,1539.44,49
116,7ug5BbXWC9l7jlYD3xGCvU35EJe3fy4aiZVj0r30qfwQGIR7,w8yHJFwvOkI3xyK1rPDY9aywM4vhoP2YLogStSD80K1m69dl,1292.73,9
117,6XAps1iw8Dnbzg2X5L4t2xhjQTxVcESWZQ9HFi1DjfdYBVv4,Nf7M3w6DorlR5bpGFJXzcYvQim0cjUBwx96qt2tXiUodvSh1,307.88,30
118,epnVaK2pcpA2rQMEfLMktBmSgFqfYZX0CALdJDIjqGbVWna1,b4o3TZIz98QiQRTDOPt7GdTov7HhPoWrhAi0ZonWn341JN5V,1112.56,1
119,wkagjAwEFbjb07R35dUCealJgAe2l2sYaG4AGoEJFlk6g1xc,bmThDmLzhSUv4ocZo8PBn1XOuPF1b8N2leZoGibl0tWsXwI9,1773.45,26
120,SFcvfC4BCW1mNhAnn2lrgp0mPYgvORLeWmP1oH0oerQrNQSy,tVAWMVi5jnuAk70LbPxfxNFl6bRUMXT5tSP3nxwKYfI8c8H2,681.36,31
121,G2gnfUNutre78pbSRpJ3w7iQoy5zDMoJEIujc7SLmwGkbg2r,L5V6IYhC0xWAKq518Itj5dsR80QZxXP8Qi5W7aZxLtvWZqLV,1013.38,15
122,J9k56GKj5DY6PADRIy1ltHuW3z6UVx9euiXrohOhlkdylhGt,y43rYj8UZOtMk8JyhCLeciPmRA8poH8aCzHYYFqySa80WFo3,1375.68,46
123,T5SCCBY50TNLELnytAdXgr3FSW3117iI2zL20jvq09z4Ict1,HxViTiKjgGOKNKkNApjYvQKBoHzAMb2SPL0gu8FQERZPa9ba,1874.56,12
124,aMM62FBIa39R0fatUjjKGV07SpzaFiRgtdajhar7ToMJJk0e,pAwYO7X2EM1Ontg04UXmSa3UqSkGP9e27QQMLnCNx1cbk6Pd,457.50,46
125,JamQvdLDGAdKhsqOJExqeenxI07RYxtiNWw6x5715YBaGpoO,RmFjB62rOavcZPUWdlgpMh2AYSZ7PoagPfDQc55oVoGs3bDU,537.99,13
126,uZ4O3gC9U7Pss8O4SA0D5y3zK4PRk2fSRXeJ3gILbX4KUIEk,Aj9KE2IdKhaXKy3ZR5ntygWIKa0Bz3VzbV8dLG4ToUryGkLY,1890.72,41
127,H2oCohzzZDE75hPK4uTwOc7oxzyF80qDsUFXz5MM8OK1vXBn,dyFSUbae2OfrGyfhJdASj5mLNT7S1IqV4vlOLBqBNJqT8LyF,323.95,18
128,HTZUtV8gKwmGkQJSiNpXGzjCBr3wF2aKLze2IcZTM9XwPhDx,mxYKqAV1TRJIXzdSjEesDLtRSXkQjXUJKqT0qnr721FPohhL,1394.90,3
129,ssIygp0hVrSajsktfFlof85q5ScIxf3fMBTqpHLAydYWJ8Fp,lC3nLk4d8csfzCo7s6xWhfRZUWm61KIdK9EVi6wgYe9MelJK,1775.88,15
130,BoRflMLgclpQFgvPiD3LKEJ7ghTpdWSd8j6jvHEOqtctPL8v,f5gCYvZqICm9KsaSselQaXux0r7USEdy97yVtOBzOowWWNoC,1000.23,10
131,Oz4X4DUYilDA5Wd35Zdpeh1IOT2beyLroFEgHW2n55l0PEtJ,pPQEkAzarwv8yOwyJiH2uJr8xeSHp6KUJaWuZLKG53CuFwgP,207.19,43
132,bKw3rnA362VYoeFQhHumdmQWg1Mv462TGoLwPLpJD8ipcn6A,VnHFwxChRUp6PzOWNjEmsPrmGtWMg0Z1be4OR6tgPYacLnyZ,1494.17,21
133,vqmMT0jzqvikpb1uDCeTNHcOG84gmygVeHfv7EinyHLbgDLh,M1B2GseKayU6otvGOpSdkBAzYaPhDB6N26G8mkHCXb6BJrFX,54.02,23
134,Dn0RvRf1PXVzL2Iq7oZ2s8eeDp6hqFEut39cIeTX2mLBeTpZ,XXy7ZwuvN9SOANa3HeztC6uZWqbfWg0t2ooPbYAmVQyVdMMk,1343.38,36
135,7FSoBuIEXElEInw1gvToNkADMJFpcsCYxSCyCK0aNZcVBOKh,qASt6AGQqhvACjr4OVHnrHNCX9WzMgZ2gpjbpqrULbULACDM,1678.25,48
136,7bKI9IKJRNwr5zFrHFdKQUkbrCusO4OJTWPSeZbtmMagBeNG,VKzDPADnAXaM4zCYdkzIQfcZ6xj4xmHIv4JA5Nl5iBFc1HzU,1441.13,17
137,jqQx8yOqy6WA0kJH6ZZYwzFXBe3A8GGfwXTvJfZ8av6OUGWQ,roa5H3TBo26ZcBhN5rOy2zra1w1q2q8jSYdYPwZ1mTQEUySO,1734.39,36
