ID,Nombre,Categoría,Precio,Stock
3839,tCOagpcP,8vJH2JOU,11.83,837
6979,dbb8UxO0,gaiBcyHW,11.95,884
5434,0cVYMhJM,KQwu7s5s,11.97,317
2068,dnGaZp92,UAFmS04Q,12.01,295
6494,tdWWpsDi,twxWzF2z,12.24,22
7924,b71gkbZ9,9SwPBK95,12.37,721
6460,BHxXltj7,WSHK4qPq,13.00,468
1046,xstTbDeq,W45TnY7t,13.11,976
2481,n6HNxWx9,KbiDl8Cp,13.21,39
8781,Zmuyo8Lz,WGkrFdWv,13.42,162
150,ST3fBJgQ,bZXnIKJj,13.47,852
2930,h314Mqi4,ptbe0htb,13.66,150
6268,TaJWgYCW,mSK78ncF,13.86,762
6887,8M4KnctL,oI0o1dPd,13.96,380
8931,V5i5tGPF,hyQGJb82,14.02,576
9928,wGRj9FJb,IdD7clgR,14.32,713
9612,tTYihCgy,LHLnnTh2,14.36,942
8932,k9pxcK8P,t8oDhf8n,14.50,751
1370,2jatXJ4G,P9qf7JPZ,14.55,723
2954,PJyrP2da,slBRuQk0,14.75,983
8827,hAiUldNE,dA16UsU4,15.15,69
7072,DlXyVA1s,EIjhdtH8,15.31,25
6895,i2WZkqDj,Htaq03mZ,15.44,426
9178,T4gdyfgu,sc2C4MKb,15.51,591
4095,bndOsJjs,fnls2y0F,15.63,106
5630,wXAmeKAy,vUz5rAsb,16.17,698
2947,VFiPbgpj,u5Txf73m,16.33,233
8335,6Y1F2uCC,hEJCCtYx,16.50,240
5752,E8JELqxQ,shUxv5EE,16.55,870
341,VskWo6KA,oM04PtNB,16.76,727
1671,20zcuVwH,XNUXGCKp,17.64,143
5766,rqt7MFr7,23GKlKdo,17.66,275
5380,K2wjOjxl,zh4TH3uF,17.73,851
56,EPzobt20,rRWOl1Ag,17.92,976
7230,xIDgqwyR,czjiml2b,18.49,456
8763,jiA1EsUZ,V36uNt1m,18.55,290
7206,FxBlAgqS,bQKFmQq5,18.79,6
1227,XvV9br0g,R6osErQw,19.34,211
3603,hnBUXeQh,THhNPAJn,19.36,131
3501,8H45gc4Q,2qEZwZvQ,19.88,253
4425,PGuuechQ,gp1yCm4O,20.02,778
1379,ZFbEz2hr,er81Part,20.10,541
7998,C1LMVMzl,hKAm9SW5,20.43,470
6336,HLWKub6R,tepy1iEx,20.97,141
5761,Bx02a3p7,VYSaqbbK,21.11,551
9798,lbSlCVqv,A8wkHonQ,21.32,805
5446,Zs2R0PRv,9aClGlzB,21.61,97
475,fXX1XVvd,rzWq3Dgg,21.66,919
1627,O39iU8Pc,Vs2FzYtb,21.86,771
2005,1oy96VZ9,rG2G1BTr,21.95,306
4253,Grukfh67,9WyT14DN,22.05,516
2478,M6t0goAL,EmoQvtki,22.22,463
924,Bg6iOjoG,JmLajyRf,22.41,303
8163,CYp7VCTh,p2RNckCl,23.03,557
2707,yG97yxWD,MiEDSzrf,23.14,147
91,C6ToGwMR,JhtY3uUg,23.21,723
6013,dL71N4p6,HNmcE8rQ,23.38,772
7953,oyM5Z27H,ZAgg2Ivc,23.40,709
6633,WrzFDy9x,9wskgABG,23.48,860
4859,NUi708sc,xGozpd1U,23.66,978
4005,sYFORHjR,aIsHGkdE,23.70,40
6096,fvpZWknE,gCtvTJBZ,23.79,7
1416,KMl57VCF,728Wyqiy,23.91,79
5077,63AVlyAi,q4y1KaQh,24.17,102
6452,0LvbLuWx,MTpSvBQd,24.22,877
6613,sWrwTga3,0vKZMXIx,24.23,495
9481,81VciyxO,msp5hHMh,24.48,875
4574,UKwhpLdI,VSvryF0R,24.49,990
7771,JKhjigOZ,9lcdYCla,24.51,471
4631,DsIIMI85,JgtaGaW3,24.60,652
5721,UESEcAIl,lNwPDF7b,24.60,464
6394,6Jq2EQRN,E7hkMCub,24.81,774
7645,4LvSGoKM,iyA7Xl7I,24.83,455
4099,d6OJFvzM,W4BOszTP,24.88,207
5118,L3bjaX8i,0o6ymlf2,25.11,181
7355,0pKoOcJC,VLr9dmvn,25.25,294
4058,D2MDxE9u,LZJ8dGql,25.30,627
7541,0d2QocZ2,IP90o3P2,25.33,428
9399,aXPzN2ph,0L681IWc,25.34,809
3594,cGGKqCf3,Y8KKkWdA,25.80,1
729,fvcfaXns,LEcy522R,26.05,528
3080,uB0Ojzl2,ueSDgk43,26.29,845
2718,Pt42z94Q,ZTL4T0AR,26.50,80
6626,KYAElrat,z1wm5mVc,26.50,470
3869,huUGuyxr,qK70l0dw,26.54,786
4630,Etaq5gmM,WqB9nnTd,26.58,977
5912,bUBQLnSZ,SZCZxE0b,26.60,722
6556,HKwNrKZu,FGxmqOJP,26.81,241
8574,qcvlU4g7,3XNJ5llW,27.28,807
9250,Gn3CPYxX,YikYaXEj,27.32,27
8249,A5CmoD6m,YWKfXuaD,27.49,898
8503,V72rjngx,rbrDkYAB,27.64,133
3835,En9EqedC,Stg3JGCI,27.84,428
1856,gtU2Eli5,p0M8z3Ud,27.92,80
4885,ilKJinzv,XBVMbBVS,27.93,35
9244,k8ouoCIZ,Q2OF68Uj,28.07,249
234,n1ZhIXCp,GUKVmb8d,28.13,472
1869,DjIONXnu,ZsGjwUsR,28.14,811
1257,n1AsPv4W,MC5EgmR3,28.31,492
6467,xhn3Oy98,Tx4hTGDH,28.64,74
6818,JZiJdfdW,I9PQYE5b,28.81,850
2558,yY7Mzlpm,CeAtY3H5,28.96,750
6389,Xq9HZRLx,DW3JD42A,29.69,968
4334,l78fuy5U,sFoxPLGe,29.77,14
3616,O6Ia12uB,p9fKLWXZ,30.20,636
5737,8iedR8JJ,evb951LE,30.61,780
9884,AnIBoHmW,DIFuCfxz,30.73,141
5972,tAzZPO6s,upRlN9ja,30.81,222
5468,WCa57Rop,63zWKAkd,30.87,627
1062,ShD17ds6,cZqgqkGl,30.93,487
6323,v4wJHON2,ANZ5YFap,31.16,641
7406,IYBSeaQu,MrdT3ZSJ,31.27,99
3157,9TJ6Pz4H,ZfampkoW,31.31,356
302,yGpXoSOB,F3UWkMqB,31.52,473
6089,UHm1zPXZ,C2AkEWDZ,31.63,745
6276,vDbG2PDK,IQY6OCMG,31.87,914
7639,s60yJvRp,5fdKuE5b,32.04,985
1239,TcUR6mCe,RShq0Gcm,32.85,551
6337,fqdLVXGq,EpjU5afp,32.95,125
3757,QCOXciwi,3lXRm5IS,32.96,283
463,6IYVBo1p,YIkaoif4,33.45,986
991,ZvJjezbV,A77A5GeC,33.74,1
5387,zkzvso0r,FcrgOuxd,33.81,884
8152,tLNg0TOh,Kb5IQGKC,33.82,238
7227,mz0Bsw4e,1KvA3WDe,33.99,731
6723,5jIt1nJz,N2kpcssz,34.03,588
2070,vD6aOnyy,R8QLs2Pf,34.09,392
2535,NGKl5icc,jNvXILuG,34.23,796
9628,mVjBMYZb,f98Tjs8f,34.79,629
4144,QkaPjyfe,shOJJatN,34.86,24
3936,eR3K5AND,Hnjiwjvj,35.54,500
8628,rF7Qc74R,iMMfPYlV,35.56,801
2429,9OYa3J8q,SUARGI46,35.65,803
6011,LR0IAGQe,fitGuFk2,35.73,909
4371,nOTKTQNj,6V9Mg51l,35.77,390
3946,78lQWZqx,n5n0Fruf,35.85,12
850,bxBju4rp,ZaySy7Vn,36.06,985
6932,n3J2mvry,2ZctwU6i,36.10,696
8723,jOpTkLi2,w1K4eD9F,36.99,511
4837,evRaTi3t,sXtlcRSx,37.04,242
5671,l5eaBrrp,NgtCA9Pd,37.33,801
912,QOC97LuS,3q23J6Fk,37.38,92
1595,q8Hvj21v,V5Gtn1Lt,37.44,691
7742,m4oD4bH9,P7yJtVIp,37.60,206
598,jb4GdQiJ,IqzJa4h9,37.74,331
247,ueiA1BsO,vF4clcoB,37.80,582
446,KPUelW29,L225z53b,37.99,272
6535,Oa3yphWz,dYNLl1T8,37.99,962
7792,YhxkMMuZ,c3V0O1zc,38.14,578
4782,Q1X4Kd14,6mFolMwn,38.21,505
8337,gN6tPT29,DZGs1hAB,38.27,548
6038,YCOW7T8p,Rwb0pNJg,38.41,531
4744,7V2Z5VhX,lkU57WTr,38.80,834
3950,9SFTrwEp,M1JPj3sg,39.04,70
3956,qyUlTBoi,3ATH1ps4,39.34,99
2834,0VkerHSz,4e2MinAq,39.55,135
2432,akmbb7rY,4alR07mG,40.08,922
9098,dXYg0N7q,dLPJwHWk,40.52,701
5848,zzgmQ8oL,bZiGVRjk,40.74,881
3445,YxCv5kty,m0b1p60i,40.80,46
9433,vQYHSGIi,4Rk8LQdd,40.88,727
5219,NUGf7Eqs,9IQKNbxr,41.44,975
6012,2lu3kJO7,MUIo8zzh,41.56,806
6692,ZRWAnGsq,qoZiV63N,41.65,615
3525,DA6QH1QF,oAmv5yEW,41.98,939
9723,LbowbeKk,1nDAFSST,41.99,883
262,6btF83iy,3C9nKSYm,42.37,749
5828,hSMfPGwI,qFkhyDMD,42.78,676
2977,KXwGwvJf,iyWkIxpa,42.84,74
9252,kvOgNhIj,c0Lkl968,43.29,538
8070,1uVpLhYe,VVhEzyFq,43.49,769
6726,LwxXFKP8,UIq7OcIb,43.61,725
1718,Ukvb1kcH,k2MGlXSw,43.82,321
4568,lXEnABZF,Rc06Iqpg,43.95,654
3479,5qiwPIye,ZF2C4RC4,44.47,978
9647,TkFgL7wA,HZAa1Fa0,44.58,708
6382,Uo1kaQip,pQaUEumT,44.73,801
6636,GjEym2g8,olpcUepR,44.80,295
5705,D5UhaIlp,PqApx2nG,45.15,484
9093,KxXafRAY,7enMYo52,45.32,220
7075,iUR4eLuf,2zLZkZOm,45.55,546
8525,RJzSaBKB,5WKOaUwc,46.15,310
3646,irceYPK2,gjIRPG4a,46.17,525
8000,vWfa7qRt,5lSsCl40,46.41,733
9490,nLG4gFFQ,cowDgvj0,46.55,21
8505,a9WYYqzZ,sQUjwpg4,46.75,951
4868,Ve5meMMK,A9X89ZKM,47.06,125
6320,x5gzGmcX,SekiudvA,47.06,653
7562,vFtHMtMS,2fOAiaRy,47.13,243
6385,zwP1vtRG,ZPJDGtBv,47.58,757
9195,PZ52oVKp,rqSeeXgy,47.63,823
9692,5yb4tkZv,zSWVpcHt,47.69,590
927,egGKV11U,zM4iFKSO,47.76,396
9393,Ayqixccc,OtnL9Lyz,47.98,655
231,iNTB2WQI,3q6uKyWH,48.14,8
4411,XZ5gdlId,Ms0yl3FR,48.20,841
220,KmKkIAdJ,ndUx86DK,49.04,425
3625,XVpgFSlb,k9E5A1ph,49.08,56
591,7mAlEgXf,c2BEJcKu,49.56,994
1287,z1CNNMli,rWqNx3Uz,49.78,513
4035,0ALbd33a,5h9bg6VE,49.83,357
3769,yy1Jt8wm,c5YswyAS,50.08,640
1085,Wtuh0FsK,Hf8ZIOqL,50.12,635
2819,frkwCGC5,V0VzL8yN,50.44,52
535,ExKOFiAd,PV2MW6EO,50.56,619
1134,DcOr9n5v,QbBICjG8,50.56,299
4115,oOoFJRBB,qkdJkhyp,50.78,824
5457,tc5g6YW6,yPtOljll,50.83,296
4093,sAYDyqiZ,jT1JwFJs,50.84,810
3911,im7RmJPA,kcRbdXxZ,51.14,653
8768,551k1Heg,kmSDJM9H,51.16,559
362,HmWo71R7,RHHrvedG,51.38,679
9406,ygIKuQ3U,NdBKJB66,51.69,21
8151,jWYpmH4t,PL883YOq,51.91,56
9681,550HfFpV,F2IV43du,52.48,387
2605,zTaeThUT,vcHKF9Ye,53.10,581
8875,KbnWAtdm,655a9GcH,53.17,556
7847,6KfsvApi,86ofG5GR,53.27,107
1823,22OvNzaO,1xeP4L6U,53.90,601
2676,OX8SIGjB,3zcenVuv,53.90,97
2516,hw9lzWsf,w3FgYQk6,53.93,142
4103,yhC4SzEC,VlPDahQC,54.08,551
2813,p5nLTHJs,WOAYMFni,54.34,897
7029,MOk2vujS,7w3KQN2O,54.52,465
834,CnUhkN4G,bkhIPTYv,54.62,152
731,CvPJQi9K,zenId0yz,54.87,442
3531,ajsyXKte,dx2mCvtX,55.02,698
8632,faG7XAMI,hH0udZDR,55.14,788
4955,h9sb9TFS,zI0O0YET,55.50,861
8190,WihtlhMF,D49SP0hs,56.52,120
4915,08bU5zbz,Gz2Ey20b,56.85,421
4145,eHQxOiB4,gZWYN99Q,58.02,518
2979,ckWZ1Ju5,iokKjVut,58.24,780
2907,fZIcUEuX,PQCkYl7J,58.30,890
6873,HUeQDcPE,2Tq1N6jN,58.57,600
5677,lfQmIsBB,8KbdAods,58.87,929
124,6IjjfdjU,3qlUEutD,58.88,450
8938,yY5NR47E,CEMCQwgQ,59.16,890
3563,Ik7UKBGr,eHTNhPft,59.29,112
7270,ov9dPyQz,b22BJ3eF,59.56,477
6844,O2bi0hzI,kH7ZDKMO,59.76,548
4652,cAD0zrPv,oTq4JSBW,59.78,132
8860,HByyETep,94dx2ge9,59.84,70
1643,syTxHchF,O9au6Fog,59.97,652
8900,yuTbYkLq,OTXyVy4z,60.02,786
9810,FIZY03NA,djcqSMNu,60.02,593
9491,9zjiI4ag,hBOa4wbH,60.36,930
8134,5fvu1vt6,Kdn0YA6Y,60.48,727
2342,pvI5DHjV,jn5w9DbU,60.65,189
4951,PU0C3Bmq,KaIFZuh2,61.12,448
3263,vQRLGJB1,ivVMBlBx,61.14,199
6356,54c4JzUV,1wqKM6CS,61.25,660
9852,OEwOkgG4,FjpYmZQd,61.40,193
2660,sU7NkQAN,oIRnzgmc,61.42,848
4646,XdeVEvCx,BsuiYtat,61.51,16
6628,PiRTaavZ,9BT2PGU7,61.62,51
8077,diON8gzG,6DIPvU2x,61.96,377
8045,Mfy3BfRs,TdpM2idz,61.97,849
7413,Io99Sw7S,Vm8J94K8,62.52,343
9401,MHx5ion5,DPtl7W2s,62.57,814
5736,g3eIXxHt,55S05fnG,62.70,317
2217,vV8l75wl,rRRacblk,62.89,125
2551,HY7dMmrN,tnJSva61,62.90,120
7222,WpHeU34M,9Xfd3pyP,63.06,846
6502,eyvM7is8,zkMHhDRq,63.27,880
8167,7NdSPuzc,SYFu7GVm,63.36,642
4533,pfswVs94,slW51ZrU,63.55,697
3491,0DvEK5Hf,ZZAqZtzb,63.83,890
8724,QCh1otco,tCwECZiW,63.85,92
4698,DGYHUx6z,VtpHO840,63.96,210
3021,TCwWJOZU,3Ks71DMa,64.19,520
5401,BfoMBysx,48QsT7vv,64.24,3
8133,0ffMqvp5,JigqP4Rj,64.33,988
5982,C0BaR3Hu,j9JwZH54,64.37,702
4924,jsgrUQDD,bx8ET5eU,64.45,802
8474,pSFbdYB7,CkRBMWOJ,64.51,558
1216,c6L5Gtb1,a10rMak8,64.81,700
9380,QsI8T4N5,nWYv8V9x,64.92,432
1378,fkY3OrSU,GxckOZ7L,65.12,662
2935,dUb7y1Ms,WinyShFn,65.17,640
5992,Hc2GDETc,zEBkdvJZ,65.37,328
3252,w9sCU3U8,HBGMx0BA,65.98,480
3602,KbebnWld,MVo3OqQy,66.28,458
5359,yl2Fnja9,trCAuANL,66.42,312
8084,bHzXHfwn,V6ELuT7k,66.50,216
7890,cXTftYTA,C3EX2j6d,66.67,93
9000,82yMsDnw,KP1R6Xwz,67.02,3
4444,oSfTAP1F,ylosVXEl,67.03,404
7016,ZWOW2G21,5Nn6oBTC,67.28,726
7298,pwS3O1H6,Mp6sx9yQ,67.30,512
4027,JPh70IAD,2fgAiSQq,67.42,216
3767,ImdUP5gM,P0wnSLgN,67.51,300
5921,3ExX6PcB,TenxQEH1,67.61,648
3701,aYLagch8,A7chqIdl,67.64,894
4802,gB0uz4vM,ZW3MWDyA,67.72,871
9204,oUmcDR36,CFfgNsin,68.11,376
8308,fBZEMbJy,HG9BfvzJ,68.29,797
6327,OphV4uOA,wJfIN6xt,68.69,948
1662,H9wSKEH6,yCVrqPKK,69.00,267
3920,XBxk3G5e,jNo2tU2X,69.18,147
7151,kWUDFAXz,CR5y1gDF,69.42,637
2589,x8GZbtXG,jCV9WpbH,69.47,688
4892,QV3qLxpm,0FyEVWnm,69.48,851
6646,LZxT2FNG,tMlHU8pr,69.72,111
8102,h5lhgKGY,Ts1lU06f,69.84,723
9037,D3XmRrgZ,ElQy5jR5,69.87,114
3452,Y02Rs1hV,4sVlp44a,69.94,793
7220,f1rDKfS2,31aoZ2LV,70.22,664
6942,8AZF6QGH,4zHzRX7y,70.29,152
8283,7pGxPgZX,wv0DGzt5,70.59,721
6261,nvC0Sntn,LaaBl4ao,70.89,446
3178,Fu4jOCSe,pepDxiM6,70.96,149
3791,PxwVM5Yh,nATkySzh,71.41,439
3480,dTtOCZcU,rNz5ZOtk,71.74,733
3417,gDrETaOX,fIQcLdbF,71.90,980
4952,TjbU7eTD,d6l7zK2E,72.24,310
8238,cDnWQHkG,jAWgM8AW,72.60,279
9690,WbQOnqgG,vMqmTEmf,72.70,251
4923,v15GqQim,iznP6cFG,72.94,746
8405,1qqgmW4G,j1htgAsD,72.98,735
4624,uQeqR39w,rNNVBVZP,73.43,951
9866,zwtLdjgq,ASURkH2l,73.74,109
9675,dGwKCTe9,AtaIqeS5,74.15,530
6441,Ya9mPSdr,scZUHOa6,75.05,544
8450,EpafUpqK,RWP1ktLq,75.18,596
7344,8rZDHDCe,mwH77MX5,75.53,989
3736,m7GXVDQk,NxdqUVpz,75.57,252
5758,jG9LBqZX,eM7bN7KR,76.17,113
7369,0K9YPTbP,2jOY0N9Z,76.61,359
1699,0iaUOoiW,goG8U9ng,76.64,249
2690,wKh5VaTg,niuf4AKB,76.74,575
6,vARi6qCo,BD8Jjsoo,76.95,345
3243,Fs9BXX6d,NSaNy1ks,76.95,359
7445,pMFzP1ju,Vw5al8cZ,77.36,95
4578,XR8DcZLD,1q6ptx6I,77.48,510
9230,r8sfQMXn,iFiwj3pK,77.93,970
1279,6dXBbHmv,JMcHqGNJ,78.19,987
8966,9CrD8xXU,gCWKmJXx,78.35,704
7334,chUirENB,KfB1LIdU,78.52,492
1291,DleQyGw2,mDhX5zNe,78.83,475
6921,09qKCkUW,Orvo4kG8,79.63,596
5203,yDjxpADD,bhWObuuK,79.69,184
9288,UHVaLJq4,J4LqcbZJ,79.85,197
7765,BI7G4yGS,ShMQWO2j,79.94,41
8130,RMzzzWCA,USODq7ZG,79.94,144
4315,HO0VfgCR,8bhtzQce,80.04,786
2974,tckEormU,RQpA4lnx,80.28,27
9455,nmQ9Ji1G,ftjrntsv,80.29,806
4860,TtaH1qq1,cHZhOus1,80.71,931
9304,MdYKjc0F,QGVXklX9,80.72,992
4636,LS3J8T3w,MH8bsqmr,80.80,124
3922,ewrI67OL,wDmFDvQu,80.86,224
7387,eFRyHck9,9NJzKk7M,80.89,22
6032,hndFllM2,PANgDdsK,81.06,185
9177,9YnrSbK7,ZNbb8WPG,81.08,620
3864,j9GEFob0,m47ZiqRu,81.21,753
7615,5YQm0ybl,dQeJqkxO,81.38,472
5540,1Abgmjy7,LXQtwNNZ,81.73,147
7153,xeAc2hZy,ooXoyU97,81.76,187
300,gtLHx7qC,IA7Ha2GK,82.11,39
2625,wGm4dDwl,733zmIy8,82.14,220
3335,Rve2TQu9,tWbBmnkn,82.95,981
8460,vdpgDAzo,HL43hCM5,83.05,48
2236,eiOT7ufK,ZNuxMCnR,83.25,812
5909,Pd47L50N,prs5OC6n,83.41,71
3707,VQyOLBZt,cqTglwmc,83.44,776
357,vrDGF1Il,Nuttfafw,83.83,61
9357,0SByfAbm,TS2DBBCF,83.90,412
6999,bHdX2D1A,i1KWaq42,84.50,927
5624,K1sZqLF1,9VdkNarA,84.69,521
245,VSwqHqdL,OV6gcUZW,84.70,988
3533,0eSU0J4w,CfOO6oEi,84.93,610
3140,1eFaCW7D,kdsky0qy,85.13,313
5538,VLdX5TGi,K6cWUtxe,85.44,805
3387,MfaPIwP1,aztEj1Ue,85.45,939
7996,Qe1spmN3,sqj1zdVL,85.46,904
1367,v3kTXhjn,euQvgYKc,85.92,843
9925,eO1cZOsp,yIKMhQxz,85.95,16
6605,cGA7hcnZ,92qZyM6I,86.01,488
5094,uEBqPzeX,sH4sA3Ut,86.53,599
8232,qmEiz2Ej,aTged55v,86.74,678
4310,QKraLHdf,1niP82fv,87.08,702
1146,JWszuHe9,gHEmm52V,87.89,351
172,CEkVIsfi,Ye6eQzeg,87.90,483
3849,bd4NrBwU,9mkFjqar,87.97,324
8569,NwpFMzxd,kdn60R5k,87.97,113
4135,VkpruW2Z,cpsvg6Dr,88.52,149
2778,zxKF8Npb,OEQlflMO,88.67,125
5146,hEbim6Hd,lce0MHOJ,88.74,872
7244,U6nf8FxE,cUQ6xGmp,88.78,301
9969,wBZ4Wz3l,LMhZJHTW,88.80,23
9117,m9s91D2b,MCis0SOC,88.95,415
7492,s0ZpLWPr,ee0u78WR,89.24,932
9584,YxvikDmZ,Q33mdiqw,89.74,434
7728,mesA9Qvb,W9uS3Qvd,89.77,291
7330,SAn5HKwr,dDNdqqGm,90.22,840
8421,5rsCo9wb,bHfeLSlz,90.52,719
1608,BT96Saxx,G2uWt3ii,90.61,848
2235,dTI6X8Bg,YRpjmICP,90.89,608
1338,guhGBBBn,33hzCI0J,91.12,698
2475,pqdIYwxw,xahXrPZv,91.24,996
6446,6D2fSoFv,jGxXw1ak,91.50,370
6051,ENTyX6RM,rXEhgtuB,91.56,941
4539,cLATICA4,tMqiNebK,91.92,884
3063,9ikPRs81,jQVuPvi0,92.73,253
2280,OAFtpg4h,xuPQSwpT,92.92,4
7026,hm3Vgl7f,8Plrfk3d,93.10,357
892,kgF6yrlS,s4HiqWAZ,93.57,359
7629,Bnv27BwG,pBWcpPsF,94.12,347
9457,2jKoe3Vx,sTdX2ZQt,94.14,310
6568,ZXndiLPa,VvUypuzg,94.18,127
1569,ZPtS13kA,TC6YpZ75,94.43,599
3837,rV7fmpSt,tffbcl6G,94.45,253
8671,yjWPnVrJ,Eo6sIaSL,94.90,694
2155,gGCu0WpD,i2B7ytCF,95.02,196
2139,5j1JBkl1,KDgDNURH,95.03,635
1250,FrdlSKnJ,V5gfpDtO,95.04,692
547,fL6nRrgj,DpsAFPXa,95.22,602
9115,GE2Wp23O,dhIKYLmn,95.27,97
8099,2nheLCUN,LO7SYK1r,95.54,766
2839,1Y4hjLkc,2Wiivaud,95.66,841
8892,hiaRJ2fV,fDwBQJL2,95.70,876
2327,C05cIJr4,eNgOQQH3,95.82,968
5823,52xiFJvt,fu16n9Vz,95.90,497
7886,7moBDXEy,QibJW9fj,96.19,301
5372,uEnYHlDO,2BDGuCFR,96.30,53
6594,l7uaLGnk,NGvZqm2N,96.38,595
9205,tSrbXJr9,wsI0JX9o,96.40,438
6700,3qG0b9Uf,SGjq2sNz,96.64,2
9094,WmN1Ffzd,FKQaqn4P,97.27,801
4361,Lss0yt38,xZzn8dO7,97.48,177
9516,GMKIjfMJ,Ii3VfK8K,98.13,457
5418,iSVAcjLD,XD1nApd0,98.23,326
1536,qk7jCq7H,GeAfXsve,98.35,582
1937,GVedDaHC,gdv7ayMj,98.93,533
9471,jN6dyAbt,hw1nYbeJ,98.96,461
2083,c0p2f1zd,S3DLcmke,99.35,252
5890,2m6lXyAb,y5OT1STH,99.48,7
2912,JHFO2Z02,uTpeRfSh,99.89,716
8451,7DBRAytI,tNnvBrBP,100.08,865
3294,AkhSEV7Z,CjCD1hBy,100.20,457
3811,WJFBXpq3,eziPH4QJ,100.20,319
6272,88yeVyy7,oNimy8qS,100.25,716
6679,2NQjrchx,yYKfSlwI,100.36,543
9560,q5ZWdXxn,9myoNKfM,100.38,626
437,e8Qw6TiZ,prFZlQXN,100.56,996
5350,u4LVYOzG,vtD1pVbP,101.03,762
5898,hyb9qQAG,Eu4k8cdh,101.56,191
6436,50cFxFUE,zb5pkJH1,101.99,910
7163,iwQRS0yD,Vg5Jj6QN,102.02,365
358,t9hgjXhp,SvFIaqXx,102.24,546
848,plCnk3uM,8CZ6G0Ld,102.66,960
2208,SZcWyb19,o7xbbCBx,102.79,184
2290,PearqiJ7,2EbJjDu7,102.93,389
4419,mP2Fd4ht,O6J0RxTB,103.35,312
8858,erT6RVtO,qHqyycm6,103.41,520
6527,wTDtwE9h,oGVrOeYH,103.63,570
8023,iJvLxIoX,xpCAXlJ1,103.93,586
4461,cGu2S7SE,KGjABte2,104.02,203
6525,GFL2Byta,0lhQyNCJ,104.37,506
7021,3MP7psBW,dzg5ALH5,104.47,146
9237,OIWZIeRF,cieGqaS4,104.51,514
8545,1OwwUk1g,RRWeV1h5,104.57,837
8197,QbKi2GK2,jCAYzxNf,104.84,322
4196,so8KuY60,Kv3CaTbv,104.87,90
2638,djVHuw1y,86O8J5sS,104.91,91
4227,Cez4tda2,IYmtDFOF,105.57,848
7586,db3U07tQ,Nmn9Hta4,105.88,756
6540,xfd7CxX9,jR1joTiH,106.10,2
5256,yDwURkVW,IIt2ovmA,106.11,317
4122,GlhaEbYt,xIQ9a42V,106.30,107
7301,ItCgxX0a,FeHmCfYM,106.89,588
6809,mF0xnACJ,oZjntIc6,106.98,396
618,2r1Zd0zi,I3olXel9,107.61,134
4350,OpeI6yWK,t0iKX92p,107.68,980
8386,o3osMS5Z,NZwABqjb,107.77,56
8490,6YpZhVay,OxJiqQx3,107.78,346
8893,Fq0ztn4W,fhSYACPL,108.13,425
1121,WcgMH7Y4,jU7e6kOp,108.45,495
9741,UWRNpZ9Y,OdBIMUSg,108.46,634
1665,03Owgxlm,0BvH7nWt,108.71,872
9267,wdCeH8oo,IiZ54VWH,109.00,213
2085,ZoLcmv7X,CcgvgOs4,109.02,764
