ID,Nombre,Categoria,Precio,Stock
53,B0KlOZyFBzhPuG48FXnbgEoyh0w4BqvAe5ltSZwSMTh4YZ3d,3Bbd8nBuuIzlunFRg2LLnPQd2Wv1x4Lo3lI2OHk6PZiAAlPe,243.15,5
54,ug4RlgDGWzAVdvT7o2o5QaNcuuXIHOl2seHTAKaV9YqaKAVw,daqFo4ggORW9KfoBGu1U1bPEyxCzYPR0q55SzbwErIDzor0s,592.47,26
55,2ArIa2jIk4OsGyiySpGQzelw2SKAQfvGfaN4TwC3oRluFHgV,ZqDQHST6DTtZj8PN4IftiRxPYzCAe0s4gtIo9biCtPaSNpfH,985.88,15
56,wmljENT7dd7t9qzcHCWawZTYo5GtCnExNnWS0qPTHKAG10h8,y81WPmjlbll6ZSy6B6i9WEBFTZVgF0m1ydLBDundTMXscLmc,1022.40,8
57,03YlQr74kEllrnW4RqKHWZZciZiZNFVC7rnNWkG5orgTV0Mm,HKbbMaef0zA3pmubD5bGnCj4M6kpFNHLVgmi6HBw4BnknX9o,428.92,46
58,gWr1uGTSgzpr38t0pWB95H4hxYzGOBstVXkDe3T8s8pl4Zbh,Qav3aSvnNWSQhXb03CYzHYkBZLjBjjpz7YrYpcB0wRGToiKf,1247.14,2
59,tbhogbKTy9ZA8FtRdTV5Mo33lgef54DnVkP19ZJvWiwUmfmF,kgSp20qSCQRlz4YuRDG6eHuQW0i8Wqd4KwjDkQTmgiLTckBr,355.72,2
60,z5A9j12KXXqRPr4kPJZMhi83FuOrNyuAtsAQj0b6LFNawH89,lIlFNVWkM2igiAbsuAtUOA5siGB9qDqQLSVWnr6xhdUFdtwL,1519.28,24
61,PYLw4Hn7zzoDnWDUEBln0AiBFvaz1YyEu70pFdm4TP74l9No,rdf6eaoCfoBJpqZy8vKjaHX8kpBBWxKDPp9tEmtjQts5ZItX,89.37,1
62,8yRyyzy1jOqYkccVZS8etiZAvU3VRG9Q4OCqCyflCJ9llb68,336R8RPg4RfQCpSRTR8X1s4HbkA0srLjjH1hXECPVheYNwng,168.01,18
63,r2dYY0ZKIQfaWcoOqo2qdXRfgOEHnADS0grPUEXbU0zoSd26,Bm13Sv8tV7hCosjLxYrIdtYyO2KZoy3pYugqdfXxa4xEkWOX,82.51,2
64,FuniH2CnHGssFvB5QsIiuf7CTwqlNigTSJ1ZB1AG8qzBb06p,v5gOm2A0uJQW5J9T2g7T9SEXKzbuKnF5ijHKbF9JONdJUdaM,296.13,11
65,gDMOgJQ066ZJe5awCQJCHHIDx5EMt90NCCbgLrWFnwPHrn1u,7Ve4ngRxWqfgUjZ0IeBij8pwLJ3fkUqhpKbRosEAWieqH3hP,1748.88,37
66,38w9F2C0yHBfGztG1KmA29GftTlY6cIyb2xetzTf4UA8HtE8,Vgv3ebppiiII0ype6EvluxjGVExc5SqPybIQ0v3YRBgI0Jmu,1306.50,47
67,2p6umCNVTyrQRyCqqzIZmb4ft3d0mgweJtMvtaEDOvRdjTHO,NVV5I3Ce5x60DkFzCLF266RO7vWv36eGPzAXqAzlxuayUdnW,1934.22,21
68,GOlqpeLXXnL7H8aQpmBYCDZPwqqU9wiDAHupl5A6gM4nIU3v,pqNlmczhNJTGDxLSkJoPJd06NOugsV2VBD6nfuKr1bv5M6Nv,1571.66,44
69,62J75jKqNyANkgQkl8ON2MHYYBCeT5POwXLp4TVHHTSqxhOZ,FzAOTyIeD0AtL1EK4Axas6HkX2dkxqV0gTDxHJRK8S3HJ5SD,1336.03,38
70,fckXnrwBtweCprQbEZH8qaEwuWch1q6XHguuOet5QN565KV7,4Fbm9gKXXn5KSO8whBjoJyxHGoONkgPekqEjLP4i2xsKBo6g,407.62,35
71,jc4O38AlSaIKGDhLhP3tsno6yk0rsMpRmhddfdEv1L56OaHt,odJxS64WiGkGlxiJbnqm2lKsY03Yfx4JPD4h7w3g2bmdOJmq,1121.89,26
72,oBdUmFQanHGVRtl3QEXtgZeXkYRwyZgaY7uAA9YoEe7VNgMb,wRSm2dUORLmw9f3MixtghkAaCk1Qtc4ftNHjoax5lYqi3huZ,1406.15,26
73,jhKF7pahDqUzFyObt6Zt5xV9QRSbxd3WABZ7qydrevfhjt8Q,Td30E3OEcGUJiPnPauyCIj7u7lQyHBOacFOe7diZj1iFELSc,779.77,28
74,pV9lGViUmzuXQnuQmHMT5n8XYd45M0L0JKZQd5kDuUbA5JPi,4GeCpZulBBZGAlears5oLbBsQjvUtDwlJQnxqWYpVvtTVNtA,1237.80,35
75,QZzKCxhaPaVZOgPYoooGkMJShiRape663vE5hjTw9oLOIZku,5mmFEnxUKhn1kXcsoEfSa15tkoC5zv5uYhzaIlsTIVKqtnYV,779.11,0
76,DO0lYA45gJUMnQGeCKZhtqTrSc3a1dI3r9eF7W9dfRpGhtkh,p1lFsewTGyM5hIp5ndTwCCDIXLyEwLXbC6etaQCgEMZmSDf6,1329.59,0
77,37ElnVS5yLTnoagTZ9WWTTxzkb3IKcpCZsnBD54zEObsm79B,gzqg1rmM2YPpjkGmhlV71Vc4f1ey49sYwY2nFey53BkclpCI,1224.55,28
78,4VVOpIBPj4VsW9uurXvuQpiU19Ad49czSxB74CLb4eJPd37K,OVEFqg7KXb8QZqoLCfxF9jA2kjTLOTScpWfT2bdN0bdPFGZH,359.21,23
79,Os3cVZwLYumStFFA0G5uGGKBjTOCLLLX1C0KbmVzV6FEBJCz,jKMitLZTuqc69uYoG186SbKJ1lW6pvCO5MvmXK3F0WBzEXcJ,215.00,33
80,N8iUCsTlBfmKqxihzYpO8BDT7GW6NYtbURtX9C69hiHLVpqI,NaFfzNmox9lasnpmzYOLiIQWcQJgllny9tUx44br3CIknvMb,563.13,4
81,BVW8UXPRclLp85EQKxnKxkHUIOdc2Hi3d3zxQFDqoMWmFa1Q,JakpgyB8EIdqsGcrxwesp6Xg6fGkOS9XrjCLXBKaIlE0pghd,1164.28,32
82,OeYBCdUJrvlj3HbUAQFRVG78TRkWqbm24816bLDH5oqyuFGu,RAJ64gc0AhYOxXme4moQmwquXskCOFddDmX7J0yJVKXIg7lY,1293.42,16
83,UL9nS5llMK70jisdekY6tbDoErayvggFsgsAbSjlcecBAKdf,iPoKBS4WAcYNf2qjcCgl2SsLdGT7B4VjHAtISleRD1chrIGJ,1123.93,6
84,uzZeOcGQHhC2Bj7tDore6ODWrfVrqwKYlj0y95EHaF9bm5Jp,KmtA5bJWfdThVoGdmyj3ZCKb1m8isCp1oYzh091TaK0tx5KX,1272.88,28
85,hyHbDKxuqGZU3iqcHfQHaTM0YLRAEanlPuCQ4x8k4X2x3jPB,tuQGuYflAbHrdwgGJTl7SdQqlHaYAkwtSAxCZTlXsqEKbiQk,1026.22,29
86,EeGexSSJdjHg8uHLeIbY3X7xsximWwnYOr2B9KIasP6o9Czb,21hIUvz40NS0vCjEBVEamoxUU0evYsVQk0Z2kMwaXDRIDyKE,778.88,20
87,KOxBjszRgV32FeRTLHSKQYl6nfkkhX9rjxtIfgZ9zR23vHM7,HPct3QELEg7cPQrxFEnnOaDlbStcF2hMH768N8HReEsrTZeW,1104.55,31
88,MdFa1oWdK4BrRBX0yE6RiWRVnHOYMZTY2XxrBJKJEM1TLMI7,dI9pgCQ5T7XYz2i40e0Dc8T5A9mRYFnzLkernsm4p7Qd0yXq,1692.93,25
89,QEOwadHBiWYuvpHlC4QCBbLDlAXuMfrah3M8XU75oVoZBt8B,TMttKAmI9PaVSBIdmmINSsH8pXZfLwLc83KG1wN19nKRmTsO,835.32,23
90,nODmnNqMND6YgnyDh992T5v5QXSPGQRrcSUGfAQrBNFfy1gT,50ZOigKO1jtBT3bQwlUnYhcXInnv6V7zMXBs1J6tsosAfJQP,1013.83,38
91,0eLHZ5CnSU3ZkIGBYYH4YXjXim2XdXoU1ybQte19wuYX0dYP,vk2HGTeO4H90d7nnUpVJwQ2d4idZsrobPeiVvCkpIhdjeFMw,1684.82,17
92,1dHOyqlXScstzUDoId2z5tzreLCSoYhe1oqqSPBiprSeBTGI,sf6evw7pVaCBFocVH8q28OgGw7nOCzBuV5PGpMuAlu9qZZ9e,476.94,50
93,w87rsuZK6bci0AApmqT54Sbj9tC9DIHxHCfxx27rTXNHVOx8,XqUW20aoyE3y14jKxwPc69bfraMEyJiLz3fst4Uf8NUxF182,1835.04,4
94,2E1wXSWWCYTDeY0lZTYMLT1drEkCQV8Jaz3vGNFGjZHEx7nM,nLThIuDzIN46WcIKTl2BfKgbYyNdnLUOUnwcVzRdCLaWmgg5,213.44,24
95,RCWaTL38OcBex7lLvf61sC5SZCUK77VM7pnR1gPF6OjuMJ35,HY6ljbC5NPWzYoDsRxKmkaGmje9JAdFF29qZYrSk6oZTTa9i,1482.53,6
96,oyuUypkNr4Vm2qzzWcGN6UQ3gzlq8clkQV5CAfPpalSQPFFl,OIJyiNZFrWPpzUupRbCoISOC7lVOBTuNb1C7EZCttRYijHM1,10.92,30
97,hKydeEUA25ryYQXmmQpkt2OJbgXrldSGnFhFH2D9vuwHBJsl,iMfofrqaSAoRTWfuOfpQ2r8l9UHibTX9e2l9hSZxSBFjXiRj,640.22,27
98,ZVLINZQp3nWcEmirrEuz4ywpiivhpbGCwSL9pZmjA89FjguQ,D6y5nwemGlLg3gfXXHW4XvsnuvMFTdpUZdNCNrnRSwxLSRgp,1742.32,39
99,kfDeT0HzW0VARbCDrLBXkn4jk3mJZWX7zbbGPh6jVPjnqmoY,W2ktlQWTBiZS9EmYfzYqgB7wxv6GActWTTF2hZMg5ly4naQG,166.44,30
100,vptUTl33efC2zXzpyPvBuplF4IsjsV5eAmyTNpKrIKh7iXkU,NowroteZcadc0NyHe1ACOKiHvXBWvPc92Oqe5I3YgXyXkneE,221.11,1
101,kUWU95X2DEZuZUOZ6ArJp1yxCWuirT2RnMjkH6cJ813XJHxF,ccEpmnwV8wrtBJq1VVVRbPn8mbTKCxOfOTKy44K2qzjs7OhS,692.72,4
102,HcMuTBhTVP1CiuRL6ywCsMLrECENHzRMRd6jcd0xssxPaCaU,h3j8IM6smP2oBEHNVPBPKJF09ng61EMY7uUD4PtgelLdnQo9,1334.78,11
103,0KUjXfQbfSmmI1yXTu4vLvh2bSH1VfJLqeuD78cdREDZ42uN,gqOoxUew79qwD1I8lc9fpsCIRLl4ZQ354IhraCcV9GHC7NAg,1179.03,42
104,kp6uYdmzwroFMxQ2P95N7XoOarlUhWfG9b0X3aKnHysTj8Mz,n7CTpCb6LA0kQueI0B0OBQjAWoASz8yc5yvk0Kg9LViZDCi3,1675.60,17
105,7FA3doH1TtJzDo3ADrV6HfhMRPf0MppHvnAMPIDjzKW0yPyz,BWFBmm96OAOD8Dd21NcqX7niSL8TLeKL0PMc1JWDJlGGmh8b,1955.46,20
106,4JwBmTN3hqttUX0F8zPO7SvucHkOUYDOfxNHFY8mCpTWAHZ9,uYFGVtol2k4EECN2RXSGgpJqQNu2vqRdEXjYGM98w2Az4NrK,1622.81,12
107,6oN146lWBJiVfkh8XsFaEBAGrTbrZ0oVfzLZvuuw4QFX0kWM,kAQHpYv3ldtUJAwNXTlbfjYQZYFTkudIssNVG6OpZ78g6suT,1029.86,42
108,SZkUblbG20vRqalJPuhBePvYf1uUbGgsdGC2pb8iPux6KWDX,BTth0HxPd0jBiAKPqVkuSxYrsWOoC66DNpiEuVTLJ0NqzV5f,549.65,6
109,GkYlxK7T9rnaxHGPLHHzgGXwyIq8ftVlSsKF0IYzz9NlES0O,qdQ8Qoo780lAwfB7IkB23VCDJPr8ikcODqLSUxPQnyOXUPUa,929.91,33
110,Z7D5BYpzgVvBFFlXxvcl3zarwlS13IDSDGMDe128Nm8Qrjlc,zWTtpTuyiZxE9NSA3bQLOfbzSnMk2hAs1RZekHSGgDKfQbfJ,911.96,7
111,SBDK0b1lCHa6NdMOjYRBOI9Zu7pZeQ1xR25GTurV1HREieSH,2wUFPt4fWHFNmE3bVS54ZLA5PJYdk1nal5fznYU7dYKFcDev,1530.68,33
112,0iGEqFbYDGxfUmSkeLqv5VGwaWy8yFDolJrRMInNNathA9Fc,TZnqkojxx7RVz2vavPNYniUG6eJWglFx8tegVDUGBjbybKMK,1056.25,25
113,LvNGET1epnadqdGRkxix3J8Gjrmhrr90bM6fev8JZYlD0pVY,ZahA81E2TLMzwRnu8HRTIjZHIy5j9GrWgOVcFZSZleMVtxGs,221.25,7
114,a1JTBIaizAGerFUIQPmuAk1X6cbuFuJflSzmaNJONPs4SBBi,2VBB4ZICNCjKIQhof2GiPW500IMj5QPylPxfo5f17CCFShrv,1929.06,43
115,QnSOLKkFk90qt9LUR85qLC4YRkRhjSGx3WCEemJDl9rS62kM,ZvSoHNd7TnfN3s9c7w5lpabnabqs8YcVHs7P5YKNBna2WZUT,1810.78,30
116,1d2AfuZuSqS28Wpzqr3LRAM083I4trGiK6jqq8a9oqzkCeZt,JP3ynUbDtGurcKAj25wvU78TkWM4veO2sFrVXGXGMFvmPvKF,1571.37,44
117,KQ2ZQEQM7WFqDJPMGy2uuQrW7g479ToJhgiviw8dHBKIKXUQ,o6083xQcJcW36ivmnc6AhTGtWzUlieqNaeJURZubzGUwpDWQ,1144.18,40
118,JM91bqNWLHTKY6T3czo9kkcrlmzu7K8EU75toGFxNX7jTOct,eSRBlVs7JCgrgK45pCN4b7VRBnBqrX5LqKKPd2Lm5rUZ0MUd,297.78,43
119,BFslnLQPvG9rO7tg3pQfvTS7qPe7b5pcAXEngU0QYx5ktoHm,OhXqct5eU6I9RDI7NSLrLWREBldzwwSARqouXhOrbWrtazol,1930.88,40
120,RVHDoZ8TmaQDV3fTPh5v0v9Oh4xQh22yN9zzWvI8MX9fQezd,GzSRJkVJJw85iR407gkSEw9fIoOge1IkqYzy8I7G459bK3PF,334.57,20
121,CuP2dMEAF1QmtGa4DOsZ90VLLUraxe3zOGppRrqWh48O9WJC,YxXcjX5pBIMd9UBnq0bp6WtzSsOamdgAO3avOVaObkra2rEj,659.82,13
122,k1aipvtzEYN12EoELRua8YwfQsuPC1QlqqJVb0IdPVUFa8Ij,hdMc05RGnfgN6CNI4l3I7RWY2CxstzROSdqGW5MAYtNUtZcn,1526.62,21
123,N09MOtpcbZqbO6C4mLOBAWfNqzSEwal9QiJcRz3qMjHbfKTH,ATu5lESdEFLx4bAK2oRPkbP8IaR2zrdyBLrkO9BSEME6lEFe,54.13,17
124,ThGT2lggZxkJLLGatQ28DvoNSvox562Nd9gTkBz9yXI9iPXP,sUrSv6P4UeuILL4KXlullt3n47if9n7s7o8qiNi3pS9ze39z,551.60,25
125,dONe7zrQlWDeQ6rr3MBdLyb9Mh6suU8LiJpd9XtirvA7rqoi,esaFbRtVPRzM2w4xb3d9EC0uSzjwsglNM9QmR75eOsqEfl14,833.38,32
126,2n9DcYAm64UoMQysadMXy53fq3aVjD3Zq3aGPasLVDyfTmOr,cV1eVsOnfvaMQ9Xa9nAOl4sxmW2F7t9XCz2XfEBA0ZKEWheT,1390.50,13
127,DaE2V5VAzwVYxNydEOiTnQd6RPbjzpQ2FTsZOEZBysal3MC7,LfhuZNh9kXFfHC3H1tdUxeTl1dpLBIfMlA48Ob7yzAR4DK92,380.46,43
128,YkR9zs3E7Vnw82mCJVbXXyXJevsY7uTTTiRGQKKNfw7cokev,3cNp4gQv7658CaInYClmcgYRhqJkyIcqlnVfHlPFfKBhiKI6,531.97,24
129,53IQpdZJOFfLzzdGXuMo2VzWFxyrXScQJieyC15Q6bctO30j,KthmO51vjAVYHvEsXXLe8Yjcij7EtEB1xie9bTuBUFZZzbFM,1242.34,26
130,lALdVBzYwlFH3hVCGzyIouYkJyTXpH6QIIsbHf03H588dT9h,yQoupMKLvGQeKRV5xx5OHpPZtmyiB3sxHWgwiq6RwMv4bF0M,980.43,10
131,GxpuhBUq0lBft6uzEcQJ5GACA8BdRAAXxnHToZ7cA98r3qg7,0va5aoUHOGnO9VBHqh1MMve67N1WQriFa7A0lV6xZjBZ3Beh,608.22,34
132,GxEB1EE1CFSTDQoy3vHgID8GC4y3kS0qD2s56uu8xBP0R3oJ,gTtsFLnAXeVlJ3qjyrXZATLZ1KwuLORsg8YlIBjfd4GkwvJk,1553.64,39
133,mupsxnyxikqG3ev6WbzQLiO6jbuySY72Gmk1OYou9Sy0wjuG,af8YwJvnTiXdumJQlhzthXM8RQjBBqmZLix6pjj6F5ZzfiGG,1454.97,33
134,AiWJGiFn7zbPMXHQ7rILEw3BDs1zRj4QHOZLvdwsSM8cjFtg,E3xlQ7hgOGhNxHn6pa2S9aPETm2yL63NzowEmTkyaF9LNmH0,72.62,30
135,v1qzlj0oPpehOWvUkIdVlQC4cAWBDDfy4LlgtZK8CmdR8Mjh,B8J8WWBp83dJxUUk9GojaOXyUW9f7ET6Ac4Wy3Bxwd4hvNIu,1818.81,14
136,VC06S2ys0Jr4MNqHWSlDpvCsYd7UqgzBgo5zgufX3NPDa5Ku,TwRr9mdR7aw4fD0fgs0Sm1DWS64EJCwawCGvojAlAuddyR6U,1272.19,5
137,Lvyzfyh1RcL5894en0RJkveb8reWlnGuW2j1qEs6g2ze1u7e,8wkkmo42iy6ryrHjtNUVvT7vDYM1qILo3uMfWGX43Slp9qOq,358.59,5
