ID,Nombre,Categoria,Precio,Stock
159,N9x0ismY,W1VuLO6l,461.73,15
160,kAHmd7wj,tMpzmGOC,1859.20,30
161,qZG8102N,4Ay6bB6v,1671.87,5
162,4IBuvIm7,0kP1oz1A,852.69,42
163,HZvpFXCp,oMt0bpZK,345.99,29
164,WJQxECUv,zE7bIMdC,350.74,6
165,ZatPQjcI,KP6lQ2UE,1263.00,15
166,pb3ajdXo,aj3FYuDA,14.30,40
167,3HS6cUmy,5w0UZNcO,1436.71,11
168,b2lg25PS,RapXkGXu,593.13,8
169,T6hkf7qK,VTTjJnni,567.72,32
170,Zhi6B4l2,MgniPqiI,992.04,43
171,B1ydLaSk,bXc0k4F0,1639.23,21
172,Q1GHxTXG,SuN2zlmK,267.46,31
173,P4os1T2O,25uAiViu,8.28,41
174,0ZJzTsrU,0JQFxzNO,1517.27,29
175,jgxu4DSJ,MnFwhImy,1340.51,5
176,5ZQqqnu6,2yqpZT0P,678.03,10
177,fXoUqfhe,MiPt3xbr,1943.73,25
178,4qUNY9f7,4swsh76r,1986.14,38
179,fQpYU7hN,i9dEHE28,878.23,50
180,Uv19Wl5z,2inPzbeA,1574.46,3
181,6hHmCoF6,9ut1fKia,1912.01,14
182,SXHqWml2,2TGXOCEx,1799.01,15
183,1OOLKtWc,Ag1HktDa,891.13,37
184,cNbywUlt,PrpFIHFG,945.75,46
185,2sT4XYzp,1w7V6dtx,151.19,50
186,v4UIh38W,wzKBzNwz,1685.04,34
187,GKhQ31qV,tn5RU8pj,1285.13,32
188,CIHyasfS,nUmwZp0R,1982.65,41
189,azLvLAb5,bxkWQTJB,1551.61,3
190,4tBZm9vs,ITA5guvN,1754.45,2
191,HQ6AFnTH,XoepmHMQ,876.38,3
192,ta6HIZai,bxA1c0G2,1901.52,17
193,OlUajtVb,lqOz7X0F,1957.23,38
194,aWzCTktY,oyALitW3,1106.84,30
195,znY4OrA5,Xzi86tOW,224.55,23
196,H6DNTbti,gML6CPyn,973.71,0
197,AB6jsP8I,5Ca0XR3C,267.08,50
198,jxJ0W0OL,D1Lmlhd6,1482.29,10
199,dkDqRDlW,UC4RtGnP,1161.87,38
200,7mhRDQxB,QwLQB834,611.08,29
201,StkA6jHf,8SuWhnYk,362.83,43
202,UQTqGhzh,ehKDCoAX,1097.50,5
203,H1NW4xq0,o2oX7PkN,245.62,26
204,XNFZd2at,BteCrV6q,935.40,47
205,j9sdiz60,noAKRWtv,580.06,15
206,DPhJwWq1,33z3hxQL,686.37,37
207,N2LGn14A,p2gkHGyG,1119.35,9
208,E9Zfz0NW,0QGflAJN,273.57,20
209,z3xVqtLt,oJV5dEpU,475.55,33
210,8q2sBghO,8eOdPcn4,1909.06,33
211,WsS9hKAj,VJfaQRhE,58.73,7
212,HZC6NPQA,hnjGorRQ,830.68,41
213,GBTwuffq,0nMSr1mn,1652.50,22
214,JXWK23XO,TyFiRsam,1475.05,17
215,jnOGyOp5,13AFKhJp,738.01,4
216,ls0x5ExC,JrwvYBBM,124.43,21
217,GHy0kUft,oLcUCD5T,379.24,7
218,p12fvPuU,1A1GsQsi,742.83,47
219,26ZqIEkr,JtnSOv7V,299.09,22
220,uaeoeQok,arEytG8X,416.12,11
221,XcZ5u4mY,RbpSellT,365.09,40
222,ve1erjxk,lbaSrG0y,329.62,29
223,fMOnOyT7,xdGCMEVm,1684.39,50
224,MxlrBPPW,taYceVyt,558.04,44
225,poRYi4uS,wbBOClho,1974.64,47
226,WlwELjmq,C54rCufz,854.06,36
227,tyS8nj5z,LkzYoL8V,1346.88,8
228,WeeWtusW,jVwDqiwc,353.20,35
229,YAs52cLO,9woCXJoX,1991.72,26
230,E5QNd21M,FiCHSh4b,1810.75,15
231,rHKSqDFB,Huxt3wDc,1908.39,22
232,hkXOUFjq,HzdxXNNW,1824.60,2
233,FRj5uuIw,9zWW8ArB,1151.13,11
234,qY9JPyT4,gtIwPBOW,906.52,11
235,6eKmfPnB,tBEmvHC0,242.67,15
236,x8PFEwwH,4dlRqylq,323.39,18
237,ETDwEJis,l8Ai6sjd,419.15,18
238,ff1sTKmN,ZqPorb9a,86.22,1
239,mu0G8bHv,bDAMIADA,1247.23,44
240,aU1eHljL,doRHb0xA,260.50,24
241,4k76tdoN,ywitcIK1,1105.38,21
242,6d5PmgdM,yZgdzf3Q,1252.25,18
243,QRSOsZ8G,g1am1bmS,793.31,36
244,uxi1YIAQ,E1ZdrNde,1448.64,8
245,s5NaYznU,7CNZIXQ4,1427.71,29
246,Tgh5C8HT,uuXhPOxt,1511.78,42
247,Paf6xdCf,FOV4p7Mt,1191.59,34
248,OjWmrU1X,ylMewo8r,1620.74,3
249,PCvl1W3I,qJGwgVqO,1900.81,16
250,3ZB5XJMl,FDwTRhCU,1786.96,27
251,hqfSHfyW,vYOZTYGG,1843.92,36
252,EI6tdvHq,7Ris5gZj,745.26,34
253,x0QpNHvE,neVHzBV2,757.38,16
254,gx724Kdb,CFLTnOlW,363.62,47
255,y6r3bfPg,kxt1J05G,1466.78,29
256,mKPF5Utt,HdwA7Mjk,1223.49,24
257,J9WWFHYl,o4rd3BT5,1729.70,4
258,2Vdwd4LR,GfMtrvEP,1021.42,28
259,03LQYYw8,ixGrlAvs,78.20,19
260,i9DeSvLb,diqZsP9U,1305.06,1
261,sfvxkJXd,Hpv8qE3w,1726.46,34
262,eyP6tbNh,jDeOyidW,839.03,48
263,UWvqthpR,TiB5ivl9,153.22,35
264,fqtxb2MI,RSY7fYRn,1257.78,10
265,X758ESbi,DClrGddo,984.04,40
266,HqeyHqTZ,g52VbWpv,194.52,5
267,AFGtkt9F,4pqcaPZp,1152.11,32
268,Zs0zlC76,hymDK3oN,1088.04,30
269,704BHTiO,5N4BqVnL,1762.29,23
270,8AADoRdp,Rggq2Jbu,1908.13,31
271,WhY5QV8n,wFKKVjz0,69.79,20
272,EzcnzXhx,Xb3hUfsP,1798.23,26
273,OawVtUhp,tkPZ62kL,1604.37,22
274,Vht9wKmJ,WE1OMR68,319.52,40
275,r9E5UCiW,UGHpo6gB,1286.71,13
276,zB9nWfak,YXhq3N4m,1182.51,13
277,5K5mfaSy,yH9s7i1U,438.43,6
278,5BvsLY12,mqgw7dtS,1928.22,12
279,X3vp3TCr,h05LwZLI,478.33,35
280,S9UpesPZ,vszm3rMr,639.70,41
281,2JCXjUJf,yLXvtMFU,230.74,9
282,T5NeRCUo,3mEyDxEk,287.34,25
283,3FRwWTdp,n8wYX7eG,1765.03,8
284,TxSxdhLW,nTsgA4Mw,1286.36,12
285,oLrOf1rw,EhivulDl,821.07,29
286,u2QB2inv,NIZQ3czh,756.38,31
287,l4f5O7kf,al3vgX2H,326.10,48
288,s2QMYbiC,pinndxah,684.38,48
289,mPOFG310,T6QBhUmt,1371.27,8
290,vFznlcWK,c97VZw0z,1607.07,34
291,X2GjzqEh,Xrj1FZ8s,622.49,0
292,hSt3uP3U,7kVYVt3o,1668.16,17
293,fIYj9NYv,pKpLcP44,808.14,31
294,TNW2qrDB,P1NooCc9,1643.60,47
295,jJkWxm1U,t9zwYxcT,782.38,27
296,4jNoyF7T,XystfjVL,742.86,40
297,NT1MgP5x,tBULOODd,1111.54,31
298,aQqE7tFe,DPGpPgp8,389.99,1
299,2n0nPr8K,fet1PLKn,399.61,17
300,QJwFOrWZ,70UdYpmF,403.88,18
301,ALkhYdUz,o6P3ISUL,867.84,5
302,t81qr5Kh,fY1u4erZ,105.55,43
303,i8JyoH64,8YOLhXyf,1708.90,4
304,Os7baSya,NG6luirY,1118.44,46
305,dY522Opl,c6PkMivq,1784.85,0
306,MgQ2bYX8,6ma1GFOC,1735.15,34
307,XgwBls3y,ddOB0AeB,1512.11,0
308,YzPyFDNg,Halz8QNY,1462.29,32
309,aGYSSB1d,Kb8U9tA3,999.69,4
310,gHV7eq51,UZuYe7Z6,1600.73,47
311,Lp0uVriu,al7OlbNq,1386.21,14
312,evghxrEN,zyfvErJM,789.22,42
313,yadGcUj8,GHhFyh6G,1367.81,49
314,a234hxtq,6rfZo2VC,1371.33,8
315,chawM7gp,dQOCpbte,849.59,30
316,qAMdsOoe,OMPQ1Wd7,982.11,9
317,pHkFaID0,dAAPh7Wc,929.50,25
318,84sfrZJI,ozzQrKQI,905.40,37
319,6k4GfYvL,YeKD31fH,1868.62,15
320,W6pEKRiz,EsY5E13f,1715.57,16
321,ZH4zN5nL,z1uWyEwa,746.37,37
322,yTpfsylm,1lqit4qH,60.82,42
323,Wds1zcBM,WzIQqlVs,854.04,25
324,YoOg5vUU,TroVgf0V,575.73,17
325,2MHDIsO6,WjqLlcld,626.03,26
326,B1ZrqBTA,CQBvKq1f,1629.83,9
327,cA2Sa3ey,d7vJjE22,517.06,22
328,fsSadmtT,weMS7CoT,507.00,36
329,z0W5hj1g,jUcLuCow,1592.29,43
330,aOOENfFq,QngYTX3w,1646.31,34
331,d583warR,Sm41rusb,1647.57,44
332,G8rkka1Z,O4tL4Vce,156.32,31
333,PMUwvJQL,n5pY5TIL,1710.11,44
334,WcQj8TNb,6mhO9b8Q,1212.48,22
335,OLTAj8Rq,B0HskzHw,1079.58,25
336,66OhVF6k,r17mKYGy,1232.20,24
337,PPUAYkMu,RtKMCQV6,378.78,37
338,DaS9tfY5,32I0RFGT,81.43,47
339,pr3OqI2m,5M9eBHQt,810.17,13
340,EGHZKE9Z,6MVEkZ01,1080.57,39
341,RRan2kY3,I8DIPWCG,827.64,0
342,8o0pJOkw,ML6eOBvJ,1442.45,29
343,4dBkl3Kn,NslOx25r,1126.46,48
344,8SDIUAfl,EOwonkft,1223.60,17
345,Q5OGdk7b,jg1y244E,1821.80,32
346,MxEUBoG3,DygRzPYC,1157.63,36
347,FFdo7mQ5,6APt0KZ2,1495.34,18
348,4RBMPgvf,XLgAt9sS,46.44,18
349,a9l3iiTu,fjEVb6Ze,369.69,8
350,TXETALMD,v4tiJGlD,784.18,45
351,OqqLQ6GI,E0x48MwV,183.99,0
352,NHUcmF6C,VQUEPCVs,1269.23,43
353,Cf5kEMVV,jZDBUadF,1303.43,33
354,iXoig1jv,ULlcRMfV,1786.62,47
355,fP6vJD3W,AQN7a7Qt,1998.84,2
356,ILxuQrwS,NkyakHGI,1543.81,8
357,Mq1O0KkY,eJHyhi12,1574.60,7
358,hO4EFezk,tdS8pxRo,168.20,50
359,rtVzwML3,CejcZzMk,932.71,0
360,X6lnnW40,Y886FEEj,1416.82,18
361,CtC03mPY,LJYtsNlZ,258.72,43
362,1Ha4lNfR,q1YUon8q,223.89,32
363,7yGrBPkY,GfHfUTGs,1882.43,19
364,KMAvi2ji,REpUJr3U,956.52,21
365,jmYcOlyD,zPBhbm4H,1520.28,38
366,tP8SadhX,bQbG4XuA,1695.40,35
367,PnFQ1nn9,2zfLIj3X,1751.10,32
368,xnuTdU1C,mgrvOjDD,261.05,50
369,4OcIxOKg,wDiNpaVF,312.28,15
370,dIx2jUPy,ruJjG3j8,1165.14,8
371,6SFx6qwt,rCJzkBNM,911.87,5
372,ReBuw2uq,h25tb6uM,1134.62,45
373,EMz2a9W2,9QZnrssW,1692.21,29
374,FJuoe7ca,d15jscfZ,1184.54,17
375,QfLKL51c,cnNCmaMJ,688.64,35
376,Z2KMt42x,QH1sEj2B,1376.44,10
377,EpnfmAVr,0Roh8U1b,1172.83,13
378,JFTlAw9Q,Lw84ObRo,695.45,12
379,PKYZFQzd,Cero21wJ,1861.69,40
380,GApz4fl9,9nzBKrCA,1304.38,33
381,JOcvOxbW,6pf49WTJ,1386.69,22
382,0u50e5Fs,GRBSrS7r,1083.25,13
383,FbHJp6kw,vmWndIwa,1961.41,44
384,4NlxsKuz,tjb1Oc2L,192.33,17
385,ZMll7A5v,FVFCsZLy,1385.99,33
386,s1jLwo3z,oMHTdCBO,581.83,0
387,EA6t4gdz,oX1FdmgK,63.42,42
388,tFmcPWRm,J5BYV1ja,781.35,25
389,g0OdyJOh,Nod5Bmro,1013.28,38
390,8xsualic,zw7Qw8ea,377.55,49
391,jeLbBpOs,TTeu3A4D,564.27,1
392,s0I5KYgq,34bPvAp6,643.30,24
393,OuHB1Ti0,mIzmvhQi,1348.34,49
394,FOidxE5W,RNyEKQcd,789.37,45
395,jEvirAQZ,j6Od4Gey,984.74,17
396,yZT9vzn9,A5Du3sqd,592.00,38
397,ht8WCgMF,zgFiBTEQ,1090.54,44
398,stifxbzU,h0SrGvIn,1506.24,17
399,gl0NlFlZ,pWEidiWb,1013.57,38
400,c2WNpAKM,bXLSF0w2,1322.66,44
401,rJirntxW,UzYTJcho,1050.05,8
402,aT1NvrgP,S0TWjbAO,694.44,6
403,QUa1Z9Oz,wCuNjGoA,1614.95,38
404,1lCgjLqQ,dyThoFX6,863.12,44
405,UP776sRW,2wNBMunf,1435.70,22
406,CHhvyD8E,k6zHWxUI,327.16,48
407,WY3vWHlL,0EVZL9Xm,988.68,49
408,qlqPwWdE,vqHXtfTm,1731.09,10
409,jbAfHRzJ,RgldPP6x,303.23,31
410,YX2KY0Mu,Jw5fhPnX,1544.07,33
411,NDejJFuz,R6ua4IDp,611.23,31
412,oaDbvgdU,wKDgnUG4,1653.42,37
413,5dyDvnMH,zrWE4Q1E,1805.34,46
414,8DSX3eHE,Auji7L3P,750.74,9
415,glnpoWeR,HonBuqpg,855.24,36
416,uhqdCJy7,zsCcCIVz,1215.49,1
417,nkAYLLdK,yp3s5tw6,1971.91,47
418,OvfFOmKu,bWeZfXmk,1012.78,43
419,MvZyH1F0,9Pkt4PQr,1379.73,38
420,XvTZ5FWg,5QH7ZavN,215.09,33
421,pX2ziV7w,Fo59Vq5x,1110.59,27
422,Fc1TC9BM,AXKfsuFq,812.42,6
423,vYB0PEqm,7nZ12ngx,1503.75,25
424,yABrDYNr,4otREecI,433.30,47
425,tFgRadBf,GVHcBAN9,1060.98,21
426,30w50vIj,VVeDFitC,1088.96,2
427,JHZXLG97,JH2CuYxm,110.45,49
428,E9oFV1wE,Cg1F8TLF,1368.00,50
429,4QTVtSyk,nQfmQsml,1899.05,15
430,Gjg4Umdc,DEmGkUIu,731.71,25
431,r3z27w09,ZAuHXhuX,189.15,36
432,tcEEU1GO,CjcA1lDe,656.59,19
433,HXhznUZu,1iEFOqqP,1851.14,33
434,33oLdGlK,tRVTlcBA,1744.92,39
435,9aB4Lz34,avHxTzLV,1539.30,22
436,R57lwBy2,ZlVOLZsC,46.32,3
437,XVpAnCse,5uIKbwZK,496.29,0
438,6VoXbPia,BtbkLdkj,746.16,50
439,ohSzWLrn,OqXhdg00,1396.26,27
440,GoN1o9rB,FMEOjuRe,1801.04,4
441,SW96YsaS,fXm4HACJ,1150.85,49
442,DCqeSM26,tdt24SbJ,126.47,49
443,tIvDRcoV,6woXQfOU,1629.39,45
444,F1Mty1sH,pQiM9xoe,1171.11,15
445,NpDkVb2W,IRWQRYZ8,1607.23,5
446,egyusoqZ,zI0uYR1U,282.74,10
447,wbcD1HZ4,CfsS84ml,1844.04,15
448,6jlvbT2o,KJxJ6alD,1951.45,46
449,73OSUFpw,p5T6Rs2H,602.73,15
450,lbgSGKr2,yszL7of9,926.06,42
451,lI6bPVVL,HLQGF0pO,1653.40,4
452,276TOw8J,9bV4157g,788.92,9
453,pKa8NDsz,0OaI6SNs,1822.14,4
454,ePFkZwb9,AA35oX5v,146.74,4
455,2XYHqrRi,iLzmBf09,708.56,3
456,mN0z8w8n,6L1xGyR5,1672.66,28
457,6YjIbS54,CrD67Om5,834.79,41
458,fAe2u5zn,Oe02zvlX,1114.73,48
459,QNu439bf,4b746x10,1287.61,47
460,NRULDRw7,7snBe26e,1989.64,44
461,nWFDm87H,h9YeL8ZZ,185.67,2
462,8Z9rVzUj,cPPR91n1,688.22,15
463,ACc3C3ZN,SivOWkER,1205.73,32
464,IrWL8GGk,SpSufPMC,1721.90,40
465,cKnEIkJH,MkgYj3x9,336.04,44
466,9JwS6E24,IDPF407K,1944.50,33
467,GSyGLLRT,YqWsRY9h,1614.36,50
468,0lcxsiXI,BQQgfcgr,136.14,27
469,sAL1kU6h,BADk31h9,265.51,50
470,bs0XwqS0,2wFukA49,654.90,34
471,8E5JNMaD,qOp5mnbn,224.69,40
472,w20eaLmH,3rHWHnBI,827.50,2
473,Lx8tG2Rh,nFqg4Odw,123.69,36
474,kH5UxLIv,8iejgWgL,1517.68,13
475,ND2aOSbA,kLGMyfxp,225.07,38
476,ISeibEpn,M4BShDaK,303.15,33
477,0lU6bldB,IHoCTFwR,1776.70,10
478,sWTdfaMs,oQyImUTM,434.46,31
479,dEGpUinc,eaWS3J6E,1625.06,33
480,yF9PKm0A,D7WiAwqG,787.90,13
481,ML4nwXnd,1UGKX2cB,801.33,50
482,s66NUH4y,IOIsjb2D,1944.57,49
483,JAbeiF4U,zOTtXPxY,1462.83,10
484,K1kUeaSq,LJ6L3mQv,1849.20,28
485,lKRYg4zO,4W5SPVRV,357.62,5
486,ztZJ0T5A,kZCHz4Ko,696.43,36
487,SXcycWJk,JbXepI30,828.67,22
488,Ot3qHLUt,Rx9JYP4Q,1632.81,49
489,UlF0g4CT,kxgxJyIr,1460.17,13
490,lbcctYc9,LKyAF8nM,357.68,39
491,t4xLO6vc,X8oCHf2W,657.80,18
492,noGvyacI,T2fpFZ5p,89.99,39
493,Cf6gX8z8,NccUOjBX,1643.22,45
494,ZRaGn0FW,rzWuv94I,1413.95,44
495,u3h7xRXZ,7jLCEBZV,674.83,39
496,3eIp4iv6,14A7S4kd,1226.40,3
497,DrcanPWB,UBxiiy3P,931.26,25
498,hxHKnLhW,lN8WM2eI,1885.86,11
499,CCTzRoMJ,bnKgpjzg,1248.69,0
500,ISyD0i73,c0buuANE,119.44,45
501,NYR1no2I,98khwbuX,239.17,50
502,Z9TAKyUM,psrzjL7A,182.63,25
503,ylAEQKNY,zGecnU6D,333.82,44
504,d9bTfXLt,IYx0W82V,14.22,27
505,vckYEcfd,6c0q1iBg,962.94,35
506,ZycikwsW,RsUy4Ryr,1473.25,5
507,Ysao1lCU,VRJ7jDAr,1023.75,37
508,jcnEzyxi,ZyhvuZEr,52.26,4
509,PX4RxZtN,z2XobXJq,81.70,37
510,LLvv7dGT,Fde9sQoE,1932.27,32
511,Kg7BG8Vn,hvBEzBvO,1662.07,3
512,a6rNtdv6,xQ8inCNa,226.70,38
513,ynNmD6xO,5iFW5OCB,329.63,35
514,Fg8D7EUF,re8XunbQ,984.43,38
515,iSGmOZPm,YaUNcEaN,1844.64,12
516,U5zDYi7K,SYv6Y8UT,1178.64,41
517,LKuMFhbK,fXnalnbQ,1910.78,12
518,BZL9dgE9,Hao0BDGZ,1145.66,31
519,wJmAi1m0,eYl4cBHt,1170.73,13
520,wZ1I5yRE,X1pvx7DS,35.60,35
521,7BRCjsKi,Vqt4SILZ,1522.80,22
522,FWhg0kfk,gxNhyR5S,1748.43,24
523,tHkP9KGt,qgKGfSz2,1066.10,7
524,h70auHer,Jcn4aqNt,1210.54,38
525,Ivtpd3Og,V4nnAwAh,1260.91,0
526,NtCBTilA,jOEYd9oJ,1895.37,18
527,nJQmRUUy,dzQ8FD0M,301.48,3
528,RKOBPrqV,ecG2GTlb,1513.32,30
529,cZB4RNac,LOCMBDri,231.65,28
530,6deO9DOm,Pt4srj0K,203.44,49
531,NcNewfRC,YEJbF7nj,1595.65,50
532,ndD2KuNn,XtbeBC5M,157.10,25
533,HMfWZ5zU,R6WQ7DyM,737.37,3
534,WRiTUu4f,xt2eQqom,1748.03,15
535,NHA9mPBP,uvD0rqXE,456.66,38
536,qDF1vSc0,ZziY1cjG,38.77,39
537,f5N20AML,Y5UV7Hfu,1286.50,13
