ID,Nombre,Categoria,Precio,Stock
8211,LSwuaYo4,JI26gaS6,170.09,471
8938,rW2uQu26,jECbxddG,226.83,310
8866,npDetXCN,TJfKC7ug,1039.11,6
5347,E4Vwbxrk,LL1H8SPF,1618.93,89
3661,EdUc16Ui,YHC4hSzE,283.30,919
8625,SMRh6Hdi,U1gFT7Lk,1182.87,928
9163,weAd1Do5,GovHjdnu,1737.53,346
9580,57pWvW6z,oc1kvHqH,159.39,376
94,xOPoLjLb,MqCu8zwQ,1616.87,29
9412,va8phZLR,oSV7NeiS,1217.35,234
9266,4MutPYpK,IRZruCZW,1835.54,649
963,VSeEna1a,cR7LWlTi,387.50,246
1007,mGDvpONY,PTSLIDbu,1641.54,89
4492,mJCJhLYb,TwshOOzW,1291.89,553
3728,XIIkevsx,fOBNOaho,1045.67,596
379,EM2rkrHL,pcyBBHkQ,1690.47,550
5622,yI6bWHy6,Y0Ze30ON,1259.35,586
171,RyFy9dNV,k6uwIhIn,1600.09,849
6750,jT3DFmzH,tHy5iWhL,839.18,932
4998,wpyVW3gI,yVNycxEy,1423.21,71
7484,CciWiUTx,ncShShs1,295.26,122
4684,IWlFywYX,bank7uLo,4.95,855
5264,FSZI2MPo,zAjVUGhG,1050.33,628
5577,1B7N3dU3,au42h7pI,1254.52,640
5674,42PcMgPS,Z7npeVe6,1206.69,285
685,1yXpiuAl,vGgq0rUn,1995.38,549
8924,CXu2j9ga,p1976gEW,1883.49,115
7066,Bcm456vx,Q6Mv113O,1943.71,85
5750,yAN8faQU,zh4T2WNm,1955.75,14
2388,Ml9uT7WV,crSQXn4C,328.63,68
1316,VGN2DsTC,e38YZAun,103.53,775
9417,K34Dzpzl,67YwyPAn,214.18,366
1340,oCjJbxdn,w25nPGPp,1930.44,167
5008,WaYqVu9q,yh4LIyLl,1655.37,332
2691,yLj1304B,pJ9CJunE,1030.32,843
6238,tyCge1HG,rB0dQ0FB,1886.12,330
5855,2oPTbq6v,r8m4E1j2,1681.66,92
46,ESbZAbEy,WdBfPNG2,1352.39,123
7009,mnodbgcK,WF2gzfie,49.42,104
8944,ScouUv0K,eY6vMBu1,1396.20,66
5445,ZDbytVjv,9WvBLV4h,1075.79,327
5596,o9LoYPb8,w5CAGI2d,295.36,13
3162,0FbRj1Z1,Mv79Qfcv,1771.47,791
6265,TDklwatL,1YeBXM3W,484.31,337
2078,eK7Lgg7K,goXr7POs,1471.68,118
1374,dGw1VNzJ,JPsPViqh,728.63,104
9761,QOazFxpX,RnfgG7P5,826.08,403
7723,yN6knqvF,Vr7s1yCX,932.12,944
9378,0qPUMKeq,aXEWlQEu,751.11,65
8645,QPfjcVsr,du7zQoUi,1523.14,50
5204,jGen1HAp,RzCWwRRF,1663.08,369
1911,U4P8k8BZ,6MvxAvKb,1101.03,563
648,oOtyYMcm,HMxsaza4,1297.34,945
1840,b8J1Rzi0,hXtxBDTR,76.74,561
3053,5DbwKZZf,1Vllk2rg,1057.35,139
6017,Uob4kaTO,FaRDKbcR,596.89,127
6702,pBBBNdoo,lP9CCX6j,861.53,623
4994,ZxfqnCfg,upVuqm9h,1089.43,288
6085,F6RNUqqo,8iJgayBd,1125.34,931
8934,THg3gyGL,MSfWs7nR,360.22,908
400,zHMCiyo8,LkTN7Pvq,380.72,411
286,kHmLJFrM,2EYhqVCm,169.24,631
8655,C6YUnE84,3JHR5IvI,25.70,862
9167,KexqS11F,YOcELGWW,1957.33,766
5411,8BHf0tba,opik3TOt,1682.88,540
8114,1Dl8JQLJ,VmQB5Roy,552.26,526
6932,NhdylZst,avDU1wcP,889.73,576
4178,1dZITONR,A4SM8oil,690.71,440
6680,OVuECLc3,TGLKXZ4s,103.72,155
5608,ND2URBbe,9Is4XWqw,1527.84,258
7016,i4QHR6zI,FtG4ggHg,234.41,7
9672,YOQrbe6p,aZsXDP8V,1288.23,140
6415,xrrz0JtD,VJfrgXXf,1011.00,216
5762,KjVbiw4G,eFZ1ZFne,1722.96,733
6720,qIL7FAEd,wtWSPezo,1945.42,434
299,NUImyEPj,3h95w7QG,730.37,575
145,t6ZkDGlN,EtviHIDj,1166.07,341
3984,n7mLtgPY,OaanfCGR,1526.95,350
2454,nYTsXXJk,tci74Xly,1992.00,470
9135,sRKeVZCD,2itnd7rf,1959.61,821
9939,TbnWfMjG,qcDvkGUw,964.75,311
3464,JJR3oeRR,gva9veOe,1020.85,298
2199,2i9P6Gxm,4wbzJAnC,162.16,815
5227,X7GqUItn,iUnBRUg7,38.56,787
3619,hU9AhgGq,wjtUnDHJ,473.02,428
7562,qVhUzwjq,whIf9XA3,1417.98,644
5397,Vg5Rmt39,HZsRaTR8,1685.15,119
9447,o7n9EXmj,n484Me08,1794.40,756
2213,pmkMGo1w,ChSpiZxT,1080.87,903
8027,8WExJnde,43y3OwvW,829.49,172
8434,JXtvEkss,Mdlmx2iY,1597.56,128
3842,hWpjrQJW,ugR49H29,1349.45,872
1279,0rh6VYtT,mIoKgZdY,453.49,644
5883,uvF1XgTg,TSQhEB3Q,1949.41,53
8148,3AQ7k6oG,ee0PUZoC,360.68,26
9929,QRp7hwSX,3562Ay1m,120.38,504
3056,dzSxL9G3,5ewZ3OxM,420.88,600
1628,uLvHsCmj,eDsiElxh,1173.93,604
7266,D0fluJrB,ElwWAYZ2,846.80,921
8267,YV86FQRj,RVuRIk1D,839.96,765
3361,DhWOgaIR,Cma50NGU,772.90,124
4926,k1WQ36z4,Ry0TXl0Z,21.28,164
2705,uUgfbLey,NlwL7LDP,961.15,883
9336,ecskr9Hu,ewemWUnY,1151.21,270
9813,hd9B3FQd,6DRwRVEg,1330.05,409
7102,6nrxhhsQ,H2xdeo2p,1065.33,501
9857,zMtPXND0,Nm0Kx2XQ,1534.58,880
3519,pvaUshFN,o228MeUG,1688.24,387
8814,8CPzHfRB,fl0u74QE,1288.19,284
5991,G8wodc2T,uEhOqY11,430.58,327
2640,oliAylyb,AsBwiXCM,1546.67,694
5552,WOwEtzSp,P2IZWcd0,968.32,28
1409,1fc6At7H,DTk8L1B5,1683.22,703
6183,srtLKlcw,3gIh49Y3,544.62,88
6337,KAw8jiZ5,rXpNupX7,1348.76,713
6378,uJ8d8OGz,hfU27xs9,1843.87,352
3441,tjttQoy6,GS5PH6L8,1636.53,951
964,WhGeGiQQ,bTfVS3O8,576.72,772
6174,hBMGjkCU,R1L9gh7C,1674.84,436
3641,t8vqM2d5,CR48Dk5J,636.71,688
654,ZNmp1bkL,0yZ8ti6K,1702.65,483
4128,6qpDO6Rv,1cfHTsFi,1929.50,453
6890,7c2eC2yt,jPiEwdGw,113.83,252
2245,ykZAa33x,s8svil3Y,1222.32,576
1167,Eda54AFz,aSUJyPTp,1255.40,661
2673,qu03qHml,pwu8cyfA,1044.90,918
5001,hcGjS2TG,DBExeIhK,197.88,804
2139,aqEyj7ln,GO6mzz8P,766.63,338
4579,bChTAmIr,FRW3gpgL,152.48,960
4968,W6iBCKkj,aQH0Em0F,408.13,129
8634,noJ5haC7,l20F8YQE,689.84,659
9674,GGuoCVPb,mKoZ9lpC,1616.92,890
3043,VusWW1Br,2B5WpZhD,114.15,688
104,vjqxrOXU,pm3sPsx0,921.06,823
9586,3gOY4OTA,im4h8Ijk,1915.60,702
2868,SDmSZ2ts,SO9PxmRp,790.89,349
6923,mcE7RDmC,mKBPjgSM,1253.83,79
2547,kS0SgNkX,IJ2VzoKY,855.48,929
1668,ryvjAFhT,QC5OKewa,338.14,712
1909,IKjfATOm,qtndW4G6,763.69,248
7724,tShAUJC4,CFLjjbtq,1724.72,788
9800,Z0M4BvRs,kmBaQJyg,392.61,417
2541,jDRiIzzO,JrsRLer0,1815.83,492
5428,7Yu7p8hY,LURfMYbM,1797.71,97
1344,OFYiMZdm,bmvBDfrm,464.50,251
4195,PngRYv76,HqAVywz7,1463.56,504
8801,wNe4ATH7,dhPm96cK,454.85,88
7503,p12VxZtB,PuqZGFmh,1474.73,208
1357,cGkpfBPs,sVgt0LT5,1271.14,745
1953,ot9De59R,2TOqFDni,352.01,590
325,IbJGsODX,i0JfvloA,1947.58,922
8533,F5q0Sa2v,TSXXX73D,804.98,11
9835,gaY9bnrF,TZxHjGBb,1857.30,120
441,UrGwkFBq,aPFdRqCx,566.08,713
5783,gJwOXxkb,hJRSu5QC,1732.28,825
6760,sQR8oJrK,NlZkjQm0,1782.99,895
8164,jFJ8q1E8,oZ7Nd6o1,1132.37,506
944,gKvEOwus,KrVZXVK2,1376.61,583
6383,5g5RTfs9,ebIMUYMh,1328.87,136
2883,t97YHngo,AkGh0sXe,913.51,139
6277,qolXdpT7,FSriPTYX,1377.18,979
92,xEB9zvss,AtwWC6Me,941.73,296
7330,Pl7iGphx,YVqst3Or,1454.57,417
3883,ncJsDqUu,dSOR8jwD,395.04,533
4211,S5FviYsU,2bjFv7ct,809.25,916
6321,brTQc96r,oODoKQIg,1909.45,297
6767,k4NohscI,lxNSoZ8F,1880.98,441
9024,Il0MPL6h,rKUnuGom,1955.25,527
3130,EBQnZ670,iNrRJJ8v,371.91,629
984,nOEDO9sy,VCYdQeA1,1930.73,773
8629,15dYl3hu,RLH3kF6P,1845.11,890
4583,cV6se2Pj,QR28Vgk1,1558.20,445
2365,1eKQaFFE,rPIyWFkr,1886.34,358
703,THHfGyS7,F6KVaIKq,1922.70,84
4322,ttUVmzFE,RRj1VeEj,109.13,89
555,K9wnzAKq,v4hEYF6G,1005.58,571
7030,eU64X96q,SC2mHcTM,1210.30,247
3800,HCKL0cHj,Ybhxipdz,1312.35,824
9969,Lb2xO5zW,5ApQerxN,360.78,752
4702,2k9riJXC,mSSAXMEn,1387.59,515
3797,bS4yRzdW,O7PUXgeu,448.46,168
3640,1nirDpOO,5AhdpARk,1920.89,884
8795,EF9SAwo3,A40dllqN,11.48,811
9035,Wmk4v84L,36OOIQ1V,67.72,550
7908,Qx9fma2d,NEplkJVg,397.47,340
9085,DaIEDWSF,J27x0MX0,481.59,273
9041,bPVaC9TY,GMRsx85r,1709.18,680
2923,j1RTxLeB,2H59YvUj,1217.08,5
7464,8bhk2XB3,z7KYEf4M,971.61,437
1736,vJ8ygO37,Vz9LCWAI,810.72,222
7123,eMXeLo2t,gR0UNu9G,1973.00,694
925,gJCRTgTR,z2DLnVvb,561.06,283
3399,7y2xL3r6,S5zUZrgu,1757.64,40
6132,Dnsh1jcT,gd4iy4pU,1845.18,675
7973,v0x4con6,JfmXNlbB,1574.82,153
9645,xnOGJhWF,eeMHz7gF,1282.48,529
9443,TM0eDfYG,1VZQC48j,529.82,691
3523,IGlAnETY,V0FJsuc2,349.73,311
8808,2FQUt2Re,OEPboqcI,1079.51,513
3029,fdjn85qR,InN7kuCb,915.71,322
2420,HgvKCHPK,DbpGTmnp,409.92,183
6322,L0Iy2aKu,aswJbOBp,1713.58,152
9369,fYFMQUqw,ROG52hDA,1431.11,3
5223,xPZvKFCP,KO7s67IA,1711.62,592
7264,lvYn0nwB,WvGqXrVw,70.44,628
5566,b4xUS7Ex,ZF50U4dj,1477.47,346
7191,VH9kboWM,IkeAFf8N,335.65,988
988,3v7C07RZ,t35q0DoM,1223.75,332
4075,snBiQvhq,zu0KZJ6y,1905.96,426
4216,nUA6PCrj,PznhtGG1,208.72,200
8889,KpJjTfwM,oizrDv4u,301.71,195
6180,OtMCrcbX,oyYc1Apo,1501.08,280
3221,Fa4WLbCz,udxJnr60,691.57,141
8203,uAt7CagK,hhXQlbGO,1363.85,769
6765,FpuYIgjW,935ApysT,262.29,142
2924,NtW2LyOR,mFwdFZGy,1242.07,887
664,MIlWhlJP,215dizRF,1670.87,65
3847,l2NlQtwW,UmU6DYKA,785.33,879
1298,Xesd8PyJ,RD861pQd,1883.31,888
6900,9KCK6QbJ,sA5vX9jN,1501.71,199
3023,WAd1lmFM,0drYQ6cl,1016.31,975
567,eSwu9gEU,juhkIpjZ,1991.21,527
4569,Avy8AmF7,qfUiKi90,1014.73,865
2400,uHIrVhyp,i4m51JIr,1439.27,680
1386,iRfH3kSV,mxE3uecR,283.90,866
949,0EFxkIIi,O9zWmYtS,401.48,249
1350,34e1ejzM,4DyCly1H,1133.20,300
7432,r53Aaro6,qdAgkJNN,1408.17,327
51,8JE1rWMh,4PEmtg37,1747.39,811
6958,YQU8WagN,drRDF9T7,1589.86,166
1393,S8Euh17M,CG8m4zti,1048.59,256
4877,w0NNg1He,QuC01QBt,675.91,969
9744,8LUpfeM3,dDWNhNI8,1784.58,91
4000,ue1E3VRJ,4YB8XT5X,1818.45,81
2693,TW41NzD8,Z19Rorx4,1952.22,7
5107,nOJJDQmB,Z0tOEs7h,1618.65,184
881,c6q7a01J,wRuRf1QX,299.35,206
1514,TqLKCdTT,PPVmiP95,317.50,633
392,xLIAAK6m,G7MvoAnD,824.82,259
1131,YFvaWVbw,yUP2DMZx,231.78,742
5885,RGtq4ixN,eIE79SUM,1398.77,574
9189,P8XPbpiO,iqyE3vA9,1685.36,256
885,0rNz1JbN,sMsUKUV8,529.83,211
5943,NKnjgDTv,mk0pxOaP,353.75,385
5799,HCbBjONy,WfMTxefT,1862.55,59
7709,NiBmNh1C,IRYBAY9r,283.91,665
1977,OCzDJQPW,ipBt9Xrm,772.55,604
2156,Y2323MoA,7gPsuq7E,1627.61,17
5017,NDCwQNid,JHV4kyMs,415.08,169
7812,vjD7G49T,DksD8rug,225.03,54
7324,4yUECjaY,WwNUH54E,766.22,760
5407,aSRTe3Up,ZJvHxqL4,1332.83,538
2536,6UbKf7nQ,wezWSBCV,1450.56,639
6145,erNjjK2e,juWfbF9w,373.67,107
2893,6Kg8u6VI,zNG6GA8f,1401.11,865
6312,OkbrdtWX,Htm3YvxK,1378.11,93
5175,BwigtJxO,NkedlgwI,1229.73,531
269,y8vWJlyF,RInqNnaA,1328.86,1
3863,vUCdOXlb,0g66e3Zk,156.99,622
2951,7DIYuctw,m9d8sQI5,33.79,143
8875,OPS6ZDIL,1mWaJIjY,1620.24,628
5458,A3hJeTMP,QKCcxdcl,927.69,67
1253,nMt2hUTc,7XfcQ4A0,1268.55,130
311,VZ0G1i0G,1dzjr5ci,946.94,616
1098,xGAKKIWK,iy7p4eBL,1998.37,874
34,B1RfLbsy,oDlagBBe,47.93,857
8374,oZoLu7oD,Yh4mZ4dR,1009.67,598
9509,UcHMA7Qy,VSyCLPjt,1824.18,669
1835,EQ8MYSUX,BeW68XFk,1025.11,947
741,Kl2TCiFq,bqA5rCXE,732.61,205
2756,8u0qpetA,hRq6JJLe,797.32,316
324,61K7wat0,ZAfjNCSO,1223.11,939
7186,qpAC8UZG,gnIc8NAX,1171.21,337
4398,5PZ6xekv,3BTjBqli,1780.63,278
6398,Mab24J0z,6RcFZoiw,231.59,15
5385,AAuuYbjE,mBVzBmDf,1341.76,20
377,GjEE4bIx,PM7NX7lP,126.14,920
6821,qhtdAUNM,62y7iZdc,241.64,564
1360,uoCnx0av,o6gDkEyM,821.76,862
4461,0IgOjFQp,DJBEvCj8,1072.34,39
8977,oSsgt0UZ,MeMkZvxW,354.56,230
1221,WD1WVEgE,nlRJ8vmm,1581.72,748
2744,qhpeXFNO,rIoPKcbN,495.05,982
9613,NtawwpZZ,jaPVawTl,1818.47,445
9728,7H5r8NEU,QdLnO87z,1600.77,884
9566,P3ok7Koo,hP9d8jDn,1940.40,428
6656,rRGFUTRh,rp2zHRAp,658.82,638
3747,BpRvUrKS,rPAHBRsP,422.15,45
5913,wE7uR9Cg,v127x0xS,1712.49,996
4367,3qFyzrce,FutBTxo8,1152.24,624
9573,9gjTyyzz,cgvivvNc,14.21,124
3342,eGkwvtCi,ALh9cOOL,1789.94,34
8750,x7QC7Rjy,DGJz64F9,760.46,802
3913,7omuVDPU,mzA5mm1C,1526.07,93
1417,jwmVjbKD,Imk3XvTV,1214.16,158
7461,ftxRc0xN,6zUXBiiE,399.35,88
606,xBPuSwgO,op1jh7iJ,1712.70,719
3416,aJ8uMNCt,whCWJ3YQ,926.97,598
8466,8oFhFNij,d7HyqZJn,1383.99,633
7449,4V0WLlh9,OdAP9gRo,1721.94,7
8399,mxr5jMH8,KHLrEr1y,1293.53,383
4720,VFqfRsMP,O1IWtekM,1379.86,715
47,VPuYdS7V,brBIEItS,825.84,801
9416,lvsxWNu7,krfjNvLV,1776.39,376
